player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1436,2020,삼성,59.0,73,56.0,8.0,1.0,13.0,18.0,8.0,19.0,0.0,3.0,3.0,1.0,0.0,4.0,2.0,5.0,3.0,1.0,0.184,0.143,,,0.572,0.273,-,11.0,26.0,0.42,0.143,56.00,4.76,2.25,4.48,7.24,-0.42,-4.90
