,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.000347766,0.4803468,0.0027120584,0.17022274,0.0057875896,0.0002045515,5.4031763e-05,0.0015147285,0.0006979631,0.010914394,8.0943624e-05,0.010219177,6.4376763e-06,9.02988e-07,0.0011110033,0.049970653,4.0859763e-06,2.7755823e-05,1.7040905e-07,0.0069231507,2.3163238e-05,5.259778e-06,5.139767e-05,0.012400783,0.003623218,0.23609835,4.0397342e-07,0.0066505605
