,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.0036034298,0.0,0.0,0.20817246,0.0067171454,0.033394028,0.0027878755,0.0001806778,0.00048106292,0.0015638176,0.0,0.0,8.3568586e-05,0.004080335,0.09954649,0.00044954853,0.00059793406,0.0001928739,0.0,0.46465898,0.038351398,5.7508983e-05,0.00080742984,0.0,0.13412058,0.0,0.00015273121,0.0
