,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.0029265427,0.0015029004,0.0,0.0,0.0022727747,0.009689909,0.0,0.052274518,0.0046492075,0.0013542186,0.041816533,0.0,0.0,0.0,0.0,0.0003671678,0.0,0.0538089,0.0,0.5818602,0.015714794,0.0031477395,0.00077313645,0.0,0.015247233,0.0073310994,0.0,0.20526314
