,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.0009078081,0.005634997,0.0,0.0,0.073219195,0.001630607,0.0036258395,0.00021943187,0.0031154607,0.008137233,0.0485152,0.00077991735,0.0,0.0,0.00055463496,0.002901104,0.0,0.00069790875,0.0014082177,0.5269944,0.0,0.033691794,0.0,0.0,0.061803866,0.0,0.01930961,0.20685281
