player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
2005,2024,삼성,37.0,107,93.0,28.0,4.0,17.0,14.0,14.0,31.0,1.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.414,0.301,,,0.877,0.391,-,13.1,29.0,0.45,0.183,23.25,18.84,7.71,18.05,6.01,-0.2,4.3
