player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
478,2018,삼성,36.0,61,56.0,19.0,1.0,9.0,7.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.346,0.339,,,0.806,0.363,-,4.9,6.6,0.75,0.09,56.00,7.96,5.12,8.73,1.89,-0.41,0.89
