선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1499,메인기록,2023,삼성,28,28,22,8,0,7,5,5,4,0,0.421,0.364,0.464,0.409,0.873,0.404,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2017,삼성,3,4,4,1,0,0,0,0,1,0,0.333,0.250,0.250,0.250,0.500,0.230,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2024,삼성,49,46,43,8,0,11,0,3,11,1,0.250,0.186,0.239,0.186,0.425,0.207,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2022,삼성,9,8,7,1,0,0,2,0,4,0,0.250,0.143,0.125,0.143,0.268,0.115,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2018,삼성,7,2,2,0,0,0,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1499,기본기록,2023,삼성,28,28,22,8,0,7,5,5,4,0,,0.364,,,,,,7,1,0,0,0,1,1,2,0,,,,,,,,,,,
1499,기본기록,2017,삼성,3,4,4,1,0,0,0,0,1,0,,0.250,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2024,삼성,49,46,43,8,0,11,0,3,11,1,,0.186,,,,,,8,0,0,0,0,0,0,1,1,,,,,,,,,,,
1499,기본기록,2022,삼성,9,8,7,1,0,0,2,0,4,0,,0.143,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,,,
1499,기본기록,2018,삼성,7,2,2,0,0,0,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,세부기록,2023,삼성,,28,,,,,,,,,0.421,0.364,,,0.873,0.404,-,,,,,,,,,,17.9,14.3,1.25,0.045,-,4.25,6.75,5.06,0.06,0.03,1.46
1499,세부기록,2017,삼성,,4,,,,,,,,,0.333,0.250,,,0.500,0.230,-,,,,,,,,,,0.0,25.0,0.00,0.000,-,0.25,2.25,0.09,1.81,0.00,-0.43
1499,세부기록,2024,삼성,,46,,,,,,,,,0.250,0.186,,,0.425,0.207,-,,,,,,,,,,6.5,23.9,0.27,0.000,-,1.82,1.33,0.06,6.85,-0.26,-5.85
1499,세부기록,2022,삼성,,8,,,,,,,,,0.250,0.143,,,0.268,0.115,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.19,0.73,-0.66,1.81,0.00,-1.69
1499,세부기록,2018,삼성,,2,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
