선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1499,메인기록,2017,삼성,6,10,10,3,0,0,2,0,1,0,0.333,0.300,0.300,0.400,0.700,0.310,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2018,삼성,11,8,8,2,0,2,1,0,3,0,0.400,0.250,0.250,0.250,0.500,0.230,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2023,삼성,47,91,79,19,1,4,10,10,20,0,0.305,0.241,0.322,0.304,0.626,0.294,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2024,삼성,69,166,142,31,0,14,8,11,39,2,0.301,0.218,0.279,0.232,0.511,0.246,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2022,삼성,13,23,20,3,0,0,2,1,6,0,0.200,0.150,0.182,0.150,0.332,0.158,-,,,,,,,,,,,,,,,,,,,,
1499,기본기록,2017,삼성,6,10,10,3,0,0,2,0,1,0,,0.300,,,,,,2,1,0,0,0,0,0,0,1,,,,,,,,,,,
1499,기본기록,2018,삼성,11,8,8,2,0,2,1,0,3,0,,0.250,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2023,삼성,47,91,79,19,1,4,10,10,20,0,,0.241,,,,,,16,2,0,0,0,1,2,3,0,,,,,,,,,,,
1499,기본기록,2024,삼성,69,166,142,31,0,14,8,11,39,2,,0.218,,,,,,29,2,0,0,1,0,12,3,0,,,,,,,,,,,
1499,기본기록,2022,삼성,13,23,20,3,0,0,2,1,6,0,,0.150,,,,,,3,0,0,0,0,1,2,0,0,,,,,,,,,,,
1499,세부기록,2017,삼성,,10,,,,,,,,,0.333,0.300,,,0.700,0.310,-,,,,,,,,,,0.0,10.0,0.00,0.100,-,0.80,2.70,0.95,3.62,-0.46,-0.33
1499,세부기록,2018,삼성,,8,,,,,,,,,0.400,0.250,,,0.500,0.230,-,,,,,,,,,,0.0,37.5,0.00,0.000,-,0.50,2.25,0.18,6.81,0.01,-0.85
1499,세부기록,2023,삼성,,91,,,,,,,,,0.305,0.241,,,0.626,0.294,-,,,,,,,,,,11.0,22.0,0.50,0.063,79.00,7.90,3.28,7.30,0.28,0.07,-4.40
1499,세부기록,2024,삼성,,166,,,,,,,,,0.301,0.218,,,0.511,0.246,-,,,,,,,,,,6.6,23.5,0.28,0.014,-,10.46,2.24,6.15,3.50,0.45,-15.18
1499,세부기록,2022,삼성,,23,,,,,,,,,0.200,0.150,,,0.332,0.158,-,,,,,,,,,,4.4,26.1,0.17,0.000,-,0.75,1.06,-0.99,1.81,0.01,-3.94
