선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1754,메인기록,2024,삼성,67,252,212,75,2,52,16,28,18,21,0.378,0.354,0.434,0.439,0.873,0.399,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2023,삼성,52,185,149,46,1,31,11,27,15,6,0.338,0.309,0.431,0.362,0.793,0.379,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2021,삼성,59,160,138,40,0,23,14,14,14,10,0.320,0.290,0.353,0.319,0.672,0.316,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2022,삼성,58,214,181,51,0,31,12,21,36,11,0.349,0.282,0.355,0.348,0.703,0.328,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2020,삼성,68,156,135,29,0,25,7,14,26,10,0.261,0.215,0.289,0.237,0.526,0.254,-,,,,,,,,,,,,,,,,,,,,
1754,기본기록,2024,삼성,67,252,212,75,2,52,16,28,18,21,,0.354,,,,,,63,8,2,2,3,1,9,4,2,,,,,,,,,,,
1754,기본기록,2023,삼성,52,185,149,46,1,31,11,27,15,6,,0.309,,,,,,41,3,1,0,5,0,4,0,1,,,,,,,,,,,
1754,기본기록,2021,삼성,59,160,138,40,0,23,14,14,14,10,,0.290,,,,,,36,4,0,0,0,1,8,0,2,,,,,,,,,,,
1754,기본기록,2022,삼성,58,214,181,51,0,31,12,21,36,11,,0.282,,,,,,43,4,4,0,0,1,12,1,2,,,,,,,,,,,
1754,기본기록,2020,삼성,68,156,135,29,0,25,7,14,26,10,,0.215,,,,,,26,3,0,0,1,2,6,0,3,,,,,,,,,,,
1754,세부기록,2024,삼성,,252,,,,,,,,,0.378,0.354,,,0.873,0.399,-,,,,,,,,,,11.1,7.1,1.56,0.085,106.00,46.09,8.19,44.27,7.54,2.83,11.89
1754,세부기록,2023,삼성,,185,,,,,,,,,0.338,0.309,,,0.793,0.379,-,,,,,,,,,,14.6,8.1,1.80,0.053,149.00,28.10,7.03,29.15,6.55,0.74,5.38
1754,세부기록,2021,삼성,,160,,,,,,,,,0.320,0.290,,,0.672,0.316,-,,,,,,,,,,8.8,8.8,1.00,0.029,-,18.53,4.63,16.01,6.37,0.88,-4.55
1754,세부기록,2022,삼성,,214,,,,,,,,,0.349,0.282,,,0.703,0.328,-,,,,,,,,,,9.8,16.8,0.58,0.066,-,25.93,4.83,23.84,8.82,1.09,-3.66
1754,세부기록,2020,삼성,,156,,,,,,,,,0.261,0.215,,,0.526,0.254,-,,,,,,,,,,9.0,16.7,0.54,0.022,-,11.62,2.73,6.87,7.29,0.39,-13.17
