선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2020,삼성,28,20,14,7,0,4,10,4,1,0,0.500,0.500,0.600,0.571,1.171,0.523,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,33,19,17,8,2,11,11,1,2,0,0.462,0.471,0.526,0.882,1.408,0.593,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,39,17,15,7,0,17,8,1,4,0,0.583,0.467,0.471,0.533,1.004,0.441,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,27,17,14,6,0,5,7,0,4,0,0.545,0.429,0.471,0.429,0.900,0.416,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,43,22,16,6,0,12,11,3,4,0,0.400,0.375,0.409,0.375,0.784,0.349,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,46,29,20,7,3,10,14,6,7,0,0.308,0.350,0.448,0.800,1.248,0.479,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,26,18,11,3,0,6,9,3,0,0,0.214,0.273,0.389,0.364,0.753,0.336,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,22,13,9,2,0,6,2,4,3,0,0.333,0.222,0.462,0.222,0.684,0.364,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,35,12,6,1,0,16,4,3,0,0,0.111,0.167,0.333,0.333,0.666,0.247,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,26,12,8,1,0,5,6,1,1,0,0.111,0.125,0.250,0.125,0.375,0.202,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2020,삼성,28,20,14,7,0,4,10,4,1,0,,0.500,,,,,,6,1,0,0,1,1,1,0,0,,,,,,,,,,,
517,기본기록,2018,삼성,33,19,17,8,2,11,11,1,2,0,,0.471,,,,,,5,1,0,0,1,0,0,0,0,,,,,,,,,,,
517,기본기록,2015,삼성,39,17,15,7,0,17,8,1,4,0,,0.467,,,,,,6,1,0,0,0,1,1,0,0,,,,,,,,,,,
517,기본기록,2022,삼성,27,17,14,6,0,5,7,0,4,0,,0.429,,,,,,6,0,0,0,2,1,1,0,0,,,,,,,,,,,
517,기본기록,2016,삼성,43,22,16,6,0,12,11,3,4,0,,0.375,,,,,,6,0,0,0,0,3,3,0,0,,,,,,,,,,,
517,기본기록,2017,삼성,46,29,20,7,3,10,14,6,7,0,,0.350,,,,,,4,0,0,0,0,3,3,0,0,,,,,,,,,,,
517,기본기록,2024,삼성,26,18,11,3,0,6,9,3,0,0,,0.273,,,,,,2,1,0,0,1,3,3,0,0,,,,,,,,,,,
517,기본기록,2023,삼성,22,13,9,2,0,6,2,4,3,0,,0.222,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
517,기본기록,2021,삼성,35,12,6,1,0,16,4,3,0,0,,0.167,,,,,,0,1,0,1,0,3,3,0,0,,,,,,,,,,,
517,기본기록,2019,삼성,26,12,8,1,0,5,6,1,1,0,,0.125,,,,,,1,0,0,0,1,2,2,0,0,,,,,,,,,,,
517,세부기록,2020,삼성,,20,,,,,,,,,0.500,0.500,,,1.171,0.523,-,,,,,,,,,,20.0,5.0,4.00,0.071,-,5.89,19.89,5.77,3.81,0.03,3.20
517,세부기록,2018,삼성,,19,,,,,,,,,0.462,0.471,,,1.408,0.593,-,,,,,,,,,,5.3,10.5,0.50,0.411,8.50,8.17,24.51,6.70,9.31,0.02,4.26
517,세부기록,2015,삼성,,17,,,,,,,,,0.583,0.467,,,1.004,0.441,-,,,,,,,,,,5.9,23.5,0.25,0.066,-,4.13,12.40,3.65,12.44,0.02,1.46
517,세부기록,2022,삼성,,17,,,,,,,,,0.545,0.429,,,0.900,0.416,-,,,,,,,,,,0.0,23.5,0.00,0.000,-,3.31,9.94,3.25,8.06,0.02,1.07
517,세부기록,2016,삼성,,22,,,,,,,,,0.400,0.375,,,0.784,0.349,-,,,,,,,,,,13.6,18.2,0.75,0.000,-,3.41,7.09,2.88,8.48,0.03,0.05
517,세부기록,2017,삼성,,29,,,,,,,,,0.308,0.350,,,1.248,0.479,-,,,,,,,,,,20.7,24.1,0.86,0.450,6.67,8.57,14.46,7.21,5.31,0.03,3.48
517,세부기록,2024,삼성,,18,,,,,,,,,0.214,0.273,,,0.753,0.336,-,,,,,,,,,,16.7,0.0,-,0.091,-,2.57,6.30,2.14,7.81,0.02,-0.17
517,세부기록,2023,삼성,,13,,,,,,,,,0.333,0.222,,,0.684,0.364,-,,,,,,,,,,30.8,23.1,1.33,0.000,-,1.40,5.41,1.88,6.81,0.02,0.21
517,세부기록,2021,삼성,,12,,,,,,,,,0.111,0.167,,,0.666,0.247,-,,,,,,,,,,25.0,0.0,-,0.166,-,1.36,4.59,0.45,28.48,0.01,-1.09
517,세부기록,2019,삼성,,12,,,,,,,,,0.111,0.125,,,0.375,0.202,-,,,,,,,,,,8.3,8.3,1.00,0.000,-,0.64,1.92,-0.04,26.81,0.01,-1.58
