선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2018,삼성,18,77,67,28,1,17,9,9,9,3,0.466,0.418,0.481,0.597,1.078,0.475,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,22,100,81,31,3,24,16,17,11,6,0.412,0.383,0.490,0.617,1.107,0.484,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,11,43,36,13,1,6,6,5,6,3,0.400,0.361,0.442,0.556,0.998,0.437,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,25,107,89,30,6,20,23,14,21,0,0.369,0.337,0.421,0.674,1.095,0.459,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,12,53,51,17,1,5,4,2,12,2,0.421,0.333,0.358,0.431,0.789,0.348,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,24,90,84,26,3,15,10,5,19,4,0.371,0.310,0.356,0.524,0.880,0.385,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,26,106,95,27,3,13,15,9,14,5,0.304,0.284,0.349,0.453,0.802,0.349,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,23,104,92,23,1,18,13,9,12,3,0.268,0.250,0.308,0.380,0.688,0.308,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,23,101,91,22,4,15,11,8,20,1,0.269,0.242,0.317,0.429,0.746,0.332,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,22,92,79,19,1,10,12,12,15,0,0.286,0.241,0.341,0.392,0.733,0.330,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2018,삼성,18,77,67,28,1,17,9,9,9,3,,0.418,,,,,,20,5,2,0,0,1,1,1,0,,,,,,,,,,,
517,기본기록,2016,삼성,22,100,81,31,3,24,16,17,11,6,,0.383,,,,,,21,4,3,0,1,1,1,1,1,,,,,,,,,,,
517,기본기록,2020,삼성,11,43,36,13,1,6,6,5,6,3,,0.361,,,,,,8,4,0,0,1,1,1,0,1,,,,,,,,,,,
517,기본기록,2017,삼성,25,107,89,30,6,20,23,14,21,0,,0.337,,,,,,15,6,3,0,1,3,3,0,1,,,,,,,,,,,
517,기본기록,2022,삼성,12,53,51,17,1,5,4,2,12,2,,0.333,,,,,,14,2,0,1,0,0,0,1,0,,,,,,,,,,,
517,기본기록,2015,삼성,24,90,84,26,3,15,10,5,19,4,,0.310,,,,,,15,7,1,0,1,0,0,1,2,,,,,,,,,,,
517,기본기록,2019,삼성,26,106,95,27,3,13,15,9,14,5,,0.284,,,,,,18,5,1,2,1,1,1,1,1,,,,,,,,,,,
517,기본기록,2021,삼성,23,104,92,23,1,18,13,9,12,3,,0.250,,,,,,16,3,3,0,0,3,3,1,0,,,,,,,,,,,
517,기본기록,2024,삼성,23,101,91,22,4,15,11,8,20,1,,0.242,,,,,,14,3,1,0,2,0,0,2,2,,,,,,,,,,,
517,기본기록,2023,삼성,22,92,79,19,1,10,12,12,15,0,,0.241,,,,,,10,7,1,1,0,0,0,0,0,,,,,,,,,,,
517,세부기록,2018,삼성,,77,,,,,,,,,0.466,0.418,,,1.078,0.475,-,,,,,,,,,,11.7,11.7,1.00,0.179,67.00,20.77,13.68,18.88,8.45,0.58,8.98
517,세부기록,2016,삼성,,100,,,,,,,,,0.412,0.383,,,1.107,0.484,-,,,,,,,,,,17.0,11.0,1.54,0.234,27.00,27.41,13.96,25.34,10.15,0.65,12.49
517,세부기록,2020,삼성,,43,,,,,,,,,0.400,0.361,,,0.998,0.437,-,,,,,,,,,,11.6,14.0,0.83,0.195,36.00,9.90,10.69,9.03,5.37,0.08,3.51
517,세부기록,2017,삼성,,107,,,,,,,,,0.369,0.337,,,1.095,0.459,-,,,,,,,,,,13.1,19.6,0.67,0.337,14.83,26.92,11.54,24.68,8.85,-0.38,10.93
517,세부기록,2022,삼성,,53,,,,,,,,,0.421,0.333,,,0.789,0.348,-,,,,,,,,,,3.8,22.6,0.17,0.098,51.00,7.91,6.10,6.85,3.49,0.38,0.04
517,세부기록,2015,삼성,,90,,,,,,,,,0.371,0.310,,,0.880,0.385,-,,,,,,,,,,5.6,21.1,0.26,0.214,28.00,15.35,6.79,14.66,6.97,-0.20,3.09
517,세부기록,2019,삼성,,106,,,,,,,,,0.304,0.284,,,0.802,0.349,-,,,,,,,,,,8.5,13.2,0.64,0.169,31.67,15.92,6.05,13.82,6.37,0.44,0.20
517,세부기록,2021,삼성,,104,,,,,,,,,0.268,0.250,,,0.688,0.308,-,,,,,,,,,,8.6,11.5,0.75,0.130,92.00,12.06,4.46,9.73,9.52,0.57,-3.63
517,세부기록,2024,삼성,,101,,,,,,,,,0.269,0.242,,,0.746,0.332,-,,,,,,,,,,7.9,19.8,0.40,0.187,22.75,11.68,4.32,11.62,5.30,-0.69,-1.36
517,세부기록,2023,삼성,,92,,,,,,,,,0.286,0.241,,,0.733,0.330,-,,,,,,,,,,13.0,16.3,0.80,0.151,79.00,11.53,5.19,10.39,4.95,0.06,-1.43
