선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2015,삼성,114,465,410,143,11,53,57,45,79,12,0.407,0.349,0.417,0.534,0.951,0.420,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,129,568,493,169,33,57,115,55,73,4,0.346,0.343,0.417,0.627,1.044,0.445,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,108,495,428,147,14,81,77,55,68,9,0.379,0.343,0.420,0.547,0.967,0.426,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,119,515,453,152,11,24,71,53,81,5,0.387,0.336,0.407,0.494,0.901,0.401,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,116,529,478,159,20,22,84,43,110,1,0.397,0.333,0.392,0.533,0.925,0.406,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,144,647,564,175,21,54,107,63,138,2,0.371,0.310,0.383,0.527,0.910,0.397,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,118,510,446,137,15,27,78,51,91,5,0.355,0.307,0.385,0.478,0.863,0.382,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,139,610,543,166,22,55,88,48,98,7,0.331,0.306,0.361,0.519,0.880,0.381,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,99,442,409,120,5,30,38,27,84,2,0.357,0.293,0.340,0.401,0.741,0.333,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,122,526,475,127,15,19,71,38,88,1,0.296,0.267,0.327,0.444,0.771,0.339,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2015,삼성,114,465,410,143,11,53,57,45,79,12,,0.349,,,,,,94,33,5,0,6,4,4,3,3,,,,,,,,,,,
517,기본기록,2024,삼성,129,568,493,169,33,57,115,55,73,4,,0.343,,,,,,96,39,1,4,12,6,8,6,2,,,,,,,,,,,
517,기본기록,2016,삼성,108,495,428,147,14,81,77,55,68,9,,0.343,,,,,,101,19,13,1,5,5,7,4,4,,,,,,,,,,,
517,기본기록,2023,삼성,119,515,453,152,11,24,71,53,81,5,,0.336,,,,,,103,37,1,2,4,3,4,5,2,,,,,,,,,,,
517,기본기록,2018,삼성,116,529,478,159,20,22,84,43,110,1,,0.333,,,,,,108,26,5,2,5,2,2,4,0,,,,,,,,,,,
517,기본기록,2017,삼성,144,647,564,175,21,54,107,63,138,2,,0.310,,,,,,105,39,10,1,10,10,10,1,0,,,,,,,,,,,
517,기본기록,2020,삼성,118,510,446,137,15,27,78,51,91,5,,0.307,,,,,,93,27,2,3,8,4,5,4,1,,,,,,,,,,,
517,기본기록,2021,삼성,139,610,543,166,22,55,88,48,98,7,,0.306,,,,,,104,30,10,3,6,12,13,9,2,,,,,,,,,,,
517,기본기록,2022,삼성,99,442,409,120,5,30,38,27,84,2,,0.293,,,,,,89,23,3,2,3,2,3,7,1,,,,,,,,,,,
517,기본기록,2019,삼성,122,526,475,127,15,19,71,38,88,1,,0.267,,,,,,79,27,6,2,7,6,6,5,0,,,,,,,,,,,
517,세부기록,2015,삼성,,465,,,,,,,,,0.407,0.349,,,0.951,0.420,-,,,,,,,,,,9.7,17.0,0.57,0.185,37.27,97.27,9.48,90.81,6.16,1.02,31.06
517,세부기록,2024,삼성,,568,,,,,,,,,0.346,0.343,,,1.044,0.445,-,,,,,,,,,,9.7,12.8,0.75,0.284,14.94,133.12,10.57,123.70,3.13,0.19,50.72
517,세부기록,2016,삼성,,495,,,,,,,,,0.379,0.343,,,0.967,0.426,-,,,,,,,,,,11.1,13.7,0.81,0.204,30.57,103.58,9.45,99.02,8.45,0.10,35.42
517,세부기록,2023,삼성,,515,,,,,,,,,0.387,0.336,,,0.901,0.401,-,,,,,,,,,,10.3,15.7,0.65,0.158,41.18,95.49,8.26,91.40,3.06,0.36,25.23
517,세부기록,2018,삼성,,529,,,,,,,,,0.397,0.333,,,0.925,0.406,-,,,,,,,,,,8.1,20.8,0.39,0.200,23.90,103.24,8.58,96.26,3.36,0.60,28.29
517,세부기록,2017,삼성,,647,,,,,,,,,0.371,0.310,,,0.910,0.397,-,,,,,,,,,,9.7,21.3,0.46,0.217,26.86,122.91,8.30,112.80,5.80,0.84,29.67
517,세부기록,2020,삼성,,510,,,,,,,,,0.355,0.307,,,0.863,0.382,-,,,,,,,,,,10.0,17.8,0.56,0.171,29.73,87.17,7.38,81.91,3.62,0.79,16.38
517,세부기록,2021,삼성,,610,,,,,,,,,0.331,0.306,,,0.880,0.381,-,,,,,,,,,,7.9,16.1,0.49,0.213,24.68,104.73,7.05,97.29,5.70,0.68,18.92
517,세부기록,2022,삼성,,442,,,,,,,,,0.357,0.293,,,0.741,0.333,-,,,,,,,,,,6.1,19.0,0.32,0.108,81.80,55.86,5.03,51.27,3.53,0.20,-5.52
517,세부기록,2019,삼성,,526,,,,,,,,,0.296,0.267,,,0.771,0.339,-,,,,,,,,,,7.2,16.7,0.43,0.177,31.67,71.70,5.39,64.03,3.58,0.51,-3.56
