선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1990,메인기록,2023,삼성,42,16,13,7,1,12,17,0,2,0,0.462,0.538,0.438,0.769,1.207,0.467,-,,,,,,,,,,,,,,,,,,,,
1990,메인기록,2022,삼성,14,3,3,1,0,4,1,0,2,0,1.000,0.333,0.333,0.333,0.666,0.306,-,,,,,,,,,,,,,,,,,,,,
1990,메인기록,2024,삼성,40,16,11,3,0,14,9,3,0,0,0.231,0.273,0.375,0.364,0.739,0.330,-,,,,,,,,,,,,,,,,,,,,
1990,기본기록,2023,삼성,42,16,13,7,1,12,17,0,2,0,,0.538,,,,,,6,0,0,0,0,3,3,0,0,,,,,,,,,,,
1990,기본기록,2022,삼성,14,3,3,1,0,4,1,0,2,0,,0.333,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1990,기본기록,2024,삼성,40,16,11,3,0,14,9,3,0,0,,0.273,,,,,,2,1,0,0,0,2,2,1,0,,,,,,,,,,,
1990,세부기록,2023,삼성,,16,,,,,,,,,0.462,0.538,,,1.207,0.467,-,,,,,,,,,,0.0,12.5,0.00,0.231,13.00,5.06,15.17,3.80,10.98,0.02,1.75
1990,세부기록,2022,삼성,,3,,,,,,,,,1.000,0.333,,,0.666,0.306,-,,,,,,,,,,0.0,66.7,0.00,0.000,-,0.33,4.50,0.27,21.81,0.00,-0.11
1990,세부기록,2024,삼성,,16,,,,,,,,,0.231,0.273,,,0.739,0.330,-,,,,,,,,,,18.8,0.0,-,0.091,-,1.82,4.46,1.81,9.84,0.01,-0.25
