선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2015,삼성,97,251,219,84,7,58,35,28,41,12,0.448,0.384,0.458,0.589,1.047,0.461,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,124,352,312,110,24,58,83,32,41,7,0.344,0.353,0.418,0.686,1.104,0.464,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,89,267,235,81,10,60,46,23,36,4,0.368,0.345,0.406,0.587,0.993,0.430,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,110,301,270,93,7,43,42,28,54,5,0.411,0.344,0.408,0.530,0.938,0.413,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,105,318,282,95,10,58,47,31,63,7,0.403,0.337,0.406,0.525,0.931,0.409,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,125,395,353,114,15,78,62,32,67,21,0.357,0.323,0.378,0.555,0.933,0.403,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,124,358,316,97,10,59,54,33,79,7,0.373,0.307,0.372,0.509,0.881,0.385,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,105,321,279,82,11,45,46,35,58,14,0.335,0.294,0.378,0.477,0.855,0.379,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,93,278,258,74,3,44,25,15,56,5,0.355,0.287,0.332,0.411,0.743,0.331,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,109,350,314,88,10,49,48,26,54,6,0.307,0.280,0.343,0.465,0.808,0.355,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2015,삼성,97,251,219,84,7,58,35,28,41,12,,0.384,,,,,,55,20,2,0,3,1,1,2,6,,,,,,,,,,,
517,기본기록,2024,삼성,124,352,312,110,24,58,83,32,41,7,,0.353,,,,,,55,30,1,3,5,3,3,3,3,,,,,,,,,,,
517,기본기록,2016,삼성,89,267,235,81,10,60,46,23,36,4,,0.345,,,,,,52,11,8,1,4,4,5,2,4,,,,,,,,,,,
517,기본기록,2023,삼성,110,301,270,93,7,43,42,28,54,5,,0.344,,,,,,58,27,1,2,1,0,1,2,2,,,,,,,,,,,
517,기본기록,2018,삼성,105,318,282,95,10,58,47,31,63,7,,0.337,,,,,,65,17,3,2,3,2,2,3,0,,,,,,,,,,,
517,기본기록,2021,삼성,125,395,353,114,15,78,62,32,67,21,,0.323,,,,,,69,23,7,2,3,6,7,6,1,,,,,,,,,,,
517,기본기록,2017,삼성,124,358,316,97,10,59,54,33,79,7,,0.307,,,,,,59,22,6,1,3,6,6,1,1,,,,,,,,,,,
517,기본기록,2020,삼성,105,321,279,82,11,45,46,35,58,14,,0.294,,,,,,53,18,0,1,4,2,3,1,3,,,,,,,,,,,
517,기본기록,2022,삼성,93,278,258,74,3,44,25,15,56,5,,0.287,,,,,,50,19,2,2,3,1,2,5,1,,,,,,,,,,,
517,기본기록,2019,삼성,109,350,314,88,10,49,48,26,54,6,,0.280,,,,,,54,20,4,2,6,4,4,5,1,,,,,,,,,,,
517,세부기록,2015,삼성,,251,,,,,,,,,0.448,0.384,,,1.047,0.461,-,,,,,,,,,,11.2,16.3,0.68,0.205,31.29,61.31,11.50,58.18,7.01,-0.53,25.93
517,세부기록,2024,삼성,,352,,,,,,,,,0.344,0.353,,,1.104,0.464,-,,,,,,,,,,9.1,11.6,0.78,0.333,13.00,91.35,11.69,82.85,4.88,0.03,37.62
517,세부기록,2016,삼성,,267,,,,,,,,,0.368,0.345,,,0.993,0.430,-,,,,,,,,,,8.6,13.5,0.64,0.242,23.50,57.09,9.34,54.47,9.50,-0.96,20.16
517,세부기록,2023,삼성,,301,,,,,,,,,0.411,0.344,,,0.938,0.413,-,,,,,,,,,,9.3,17.9,0.52,0.186,38.57,60.24,8.94,56.63,4.92,0.15,17.95
517,세부기록,2018,삼성,,318,,,,,,,,,0.403,0.337,,,0.931,0.409,-,,,,,,,,,,9.8,19.8,0.49,0.188,28.20,63.79,8.97,58.84,6.75,1.44,17.98
517,세부기록,2021,삼성,,395,,,,,,,,,0.357,0.323,,,0.933,0.403,-,,,,,,,,,,8.1,17.0,0.48,0.232,23.53,78.78,8.41,70.80,8.93,3.32,20.04
517,세부기록,2017,삼성,,358,,,,,,,,,0.373,0.307,,,0.881,0.385,-,,,,,,,,,,9.2,22.1,0.42,0.202,31.60,64.72,7.70,58.33,8.18,0.97,12.33
517,세부기록,2020,삼성,,321,,,,,,,,,0.335,0.294,,,0.855,0.379,-,,,,,,,,,,10.9,18.1,0.60,0.183,25.36,55.30,7.32,50.49,5.66,1.20,9.25
517,세부기록,2022,삼성,,278,,,,,,,,,0.355,0.287,,,0.743,0.331,-,,,,,,,,,,5.4,20.1,0.27,0.124,86.00,35.20,4.95,31.71,5.95,0.56,-4.00
517,세부기록,2019,삼성,,350,,,,,,,,,0.307,0.280,,,0.808,0.355,-,,,,,,,,,,7.4,15.4,0.48,0.185,31.40,51.79,5.92,47.40,6.33,0.77,2.43
