선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2015,삼성,116,465,410,143,11,97,57,45,79,17,0.407,0.349,0.417,0.534,0.951,0.411,3.97,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,129,568,493,169,33,92,115,55,73,13,0.346,0.343,0.417,0.627,1.044,0.438,6.85,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,108,495,428,147,14,105,77,55,68,10,0.379,0.343,0.420,0.547,0.967,0.421,4.26,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,119,515,453,152,11,65,71,53,81,12,0.387,0.336,0.407,0.494,0.901,0.408,4.94,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,116,529,478,159,20,100,84,43,110,10,0.397,0.333,0.392,0.533,0.925,0.389,3.94,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,144,647,564,175,21,108,107,63,138,10,0.371,0.310,0.383,0.527,0.910,0.382,4.28,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,118,510,446,137,15,70,78,51,91,19,0.355,0.307,0.385,0.478,0.863,0.381,3.28,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,139,610,543,166,22,107,88,48,98,27,0.331,0.306,0.361,0.519,0.880,0.382,4.48,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,99,442,409,120,5,69,38,27,84,11,0.357,0.293,0.340,0.401,0.741,0.332,1.49,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,122,526,475,127,15,66,71,38,88,11,0.296,0.267,0.327,0.444,0.771,0.341,1.84,,,,,,,,,,,,,,,,,,,,
517,기본기록,2015,삼성,116,465,410,143,11,97,57,45,79,17,,0.349,,,,,,94,33,5,0,6,4,4,3,7,,,,,,,,,,,
517,기본기록,2024,삼성,129,568,493,169,33,92,115,55,73,13,,0.343,,,,,,96,39,1,4,12,6,8,6,4,,,,,,,,,,,
517,기본기록,2016,삼성,108,495,428,147,14,105,77,55,68,10,,0.343,,,,,,101,19,13,1,5,5,7,4,5,,,,,,,,,,,
517,기본기록,2023,삼성,119,515,453,152,11,65,71,53,81,12,,0.336,,,,,,103,37,1,2,4,3,4,5,4,,,,,,,,,,,
517,기본기록,2018,삼성,116,529,478,159,20,100,84,43,110,10,,0.333,,,,,,108,26,5,2,5,2,2,4,0,,,,,,,,,,,
517,기본기록,2017,삼성,144,647,564,175,21,108,107,63,138,10,,0.310,,,,,,105,39,10,1,10,10,10,1,4,,,,,,,,,,,
517,기본기록,2020,삼성,118,510,446,137,15,70,78,51,91,19,,0.307,,,,,,93,27,2,3,8,4,5,4,5,,,,,,,,,,,
517,기본기록,2021,삼성,139,610,543,166,22,107,88,48,98,27,,0.306,,,,,,104,30,10,3,6,12,13,9,4,,,,,,,,,,,
517,기본기록,2022,삼성,99,442,409,120,5,69,38,27,84,11,,0.293,,,,,,89,23,3,2,3,2,3,7,1,,,,,,,,,,,
517,기본기록,2019,삼성,122,526,475,127,15,66,71,38,88,11,,0.267,,,,,,79,27,6,2,7,6,6,5,3,,,,,,,,,,,
517,세부기록,2015,삼성,,465,,,,,,,,,0.407,0.349,,,0.951,0.411,3.97,,,,,,,,,,9.7,17.0,0.57,0.185,37.27,96.22,9.25,89.80,7.55,-0.11,27.54
517,세부기록,2024,삼성,,568,,,,,,,,,0.346,0.343,,,1.044,0.438,6.85,,,,,,,,,,9.7,12.8,0.75,0.284,14.94,133.64,10.55,128.59,5.02,0.18,51.81
517,세부기록,2016,삼성,,495,,,,,,,,,0.379,0.343,,,0.967,0.421,4.26,,,,,,,,,,11.1,13.7,0.81,0.204,30.57,103.27,9.39,100.62,9.13,0.13,31.25
517,세부기록,2023,삼성,,515,,,,,,,,,0.387,0.336,,,0.901,0.408,4.94,,,,,,,,,,10.3,15.7,0.65,0.158,41.18,96.01,8.26,95.93,4.78,0.30,35.28
517,세부기록,2018,삼성,,529,,,,,,,,,0.397,0.333,,,0.925,0.389,3.94,,,,,,,,,,8.1,20.8,0.39,0.200,23.90,105.04,8.73,97.85,7.15,2.30,23.54
517,세부기록,2017,삼성,,647,,,,,,,,,0.371,0.310,,,0.910,0.382,4.28,,,,,,,,,,9.7,21.3,0.46,0.217,26.86,122.54,8.19,111.73,7.86,0.58,24.36
517,세부기록,2020,삼성,,510,,,,,,,,,0.355,0.307,,,0.863,0.381,3.28,,,,,,,,,,10.0,17.8,0.56,0.171,29.73,88.09,7.36,86.09,5.90,0.61,19.14
517,세부기록,2021,삼성,,610,,,,,,,,,0.331,0.306,,,0.880,0.382,4.48,,,,,,,,,,7.9,16.1,0.49,0.213,24.68,107.26,7.19,99.62,8.37,3.48,24.60
517,세부기록,2022,삼성,,442,,,,,,,,,0.357,0.293,,,0.741,0.332,1.49,,,,,,,,,,6.1,19.0,0.32,0.108,81.80,57.44,5.17,54.09,6.36,1.39,2.57
517,세부기록,2019,삼성,,526,,,,,,,,,0.296,0.267,,,0.771,0.341,1.84,,,,,,,,,,7.2,16.7,0.43,0.177,31.67,72.18,5.38,67.25,6.62,0.76,5.34
