선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2017,삼성,1,4,4,2,1,1,1,0,0,0,0.333,0.500,0.500,1.500,2.000,0.806,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,8,38,35,11,1,6,4,1,8,0,0.385,0.314,0.368,0.514,0.882,0.392,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,3,13,12,3,0,1,2,0,0,2,0.250,0.250,0.308,0.417,0.725,0.325,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,8,37,30,6,1,4,6,5,8,0,0.217,0.200,0.297,0.300,0.597,0.275,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,7,32,31,6,0,5,3,1,8,0,0.261,0.194,0.219,0.226,0.445,0.206,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2017,삼성,1,4,4,2,1,1,1,0,0,0,,0.500,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
517,기본기록,2019,삼성,8,38,35,11,1,6,4,1,8,0,,0.314,,,,,,7,2,1,0,2,0,0,1,0,,,,,,,,,,,
517,기본기록,2015,삼성,3,13,12,3,0,1,2,0,0,2,,0.250,,,,,,1,2,0,0,1,0,0,0,1,,,,,,,,,,,
517,기본기록,2024,삼성,8,37,30,6,1,4,6,5,8,0,,0.200,,,,,,5,0,0,0,0,2,2,1,0,,,,,,,,,,,
517,기본기록,2018,삼성,7,32,31,6,0,5,3,1,8,0,,0.194,,,,,,5,1,0,0,0,0,0,0,0,,,,,,,,,,,
517,세부기록,2017,삼성,,4,,,,,,,,,0.333,0.500,,,2.000,0.806,-,,,,,,,,,,0.0,0.0,-,1.000,4.00,3.00,40.50,2.18,-,0.00,1.67
517,세부기록,2019,삼성,,38,,,,,,,,,0.385,0.314,,,0.882,0.392,-,,,,,,,,,,2.6,21.0,0.12,0.200,35.00,6.42,6.94,6.45,6.90,0.03,1.56
517,세부기록,2015,삼성,,13,,,,,,,,,0.250,0.250,,,0.725,0.325,-,,,,,,,,,,0.0,0.0,-,0.167,-,1.45,3.93,1.42,8.10,-0.12,-0.25
517,세부기록,2024,삼성,,37,,,,,,,,,0.217,0.200,,,0.597,0.275,-,,,,,,,,,,13.5,21.6,0.62,0.100,30.00,3.06,3.06,2.33,1.41,0.03,-2.42
517,세부기록,2018,삼성,,32,,,,,,,,,0.261,0.194,,,0.445,0.206,-,,,,,,,,,,3.1,25.0,0.12,0.032,-,1.59,1.72,0.01,5.39,0.02,-4.10
