선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2016,삼성,77,187,159,60,4,42,29,25,27,6,0.434,0.377,0.462,0.541,1.003,0.448,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,83,177,153,50,4,16,25,20,23,5,0.359,0.327,0.407,0.471,0.878,0.393,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,75,161,154,50,8,29,29,6,42,0,0.404,0.325,0.354,0.532,0.886,0.387,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,68,133,119,38,3,17,27,11,26,2,0.385,0.319,0.383,0.462,0.845,0.377,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,64,121,112,35,0,15,6,9,21,3,0.385,0.313,0.364,0.366,0.730,0.338,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,82,183,163,50,4,33,20,15,35,4,0.362,0.307,0.366,0.466,0.832,0.369,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,113,247,211,64,7,38,43,28,49,2,0.361,0.303,0.393,0.502,0.895,0.396,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,83,184,155,46,8,30,26,20,32,6,0.325,0.297,0.393,0.490,0.883,0.391,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,86,164,145,38,5,20,16,15,26,2,0.282,0.262,0.329,0.434,0.763,0.336,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,68,148,135,31,4,12,18,10,29,4,0.260,0.230,0.284,0.370,0.654,0.292,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2016,삼성,77,187,159,60,4,42,29,25,27,6,,0.377,,,,,,46,6,4,0,1,1,2,2,1,,,,,,,,,,,
517,기본기록,2023,삼성,83,177,153,50,4,16,25,20,23,5,,0.327,,,,,,36,10,0,0,2,2,2,3,1,,,,,,,,,,,
517,기본기록,2018,삼성,75,161,154,50,8,29,29,6,42,0,,0.325,,,,,,35,6,1,0,1,0,0,0,0,,,,,,,,,,,
517,기본기록,2020,삼성,68,133,119,38,3,17,27,11,26,2,,0.319,,,,,,29,4,2,1,2,1,1,3,0,,,,,,,,,,,
517,기본기록,2022,삼성,64,121,112,35,0,15,6,9,21,3,,0.313,,,,,,30,4,1,0,0,0,0,2,0,,,,,,,,,,,
517,기본기록,2015,삼성,82,183,163,50,4,33,20,15,35,4,,0.307,,,,,,34,10,2,0,2,3,3,1,1,,,,,,,,,,,
517,기본기록,2017,삼성,113,247,211,64,7,38,43,28,49,2,,0.303,,,,,,40,13,4,0,5,3,3,0,3,,,,,,,,,,,
517,기본기록,2024,삼성,83,184,155,46,8,30,26,20,32,6,,0.297,,,,,,32,6,0,1,6,2,3,3,1,,,,,,,,,,,
517,기본기록,2021,삼성,86,164,145,38,5,20,16,15,26,2,,0.262,,,,,,26,4,3,1,1,3,3,3,2,,,,,,,,,,,
517,기본기록,2019,삼성,68,148,135,31,4,12,18,10,29,4,,0.230,,,,,,21,5,1,0,1,2,2,0,1,,,,,,,,,,,
517,세부기록,2016,삼성,,187,,,,,,,,,0.434,0.377,,,1.003,0.448,-,,,,,,,,,,13.4,14.4,0.93,0.164,39.75,43.02,11.17,41.27,8.44,0.74,17.25
517,세부기록,2023,삼성,,177,,,,,,,,,0.359,0.327,,,0.878,0.393,-,,,,,,,,,,11.3,13.0,0.87,0.144,38.25,31.26,7.74,30.21,3.47,0.53,7.47
517,세부기록,2018,삼성,,161,,,,,,,,,0.404,0.325,,,0.886,0.387,-,,,,,,,,,,3.7,26.1,0.14,0.207,19.25,29.68,7.70,26.50,5.01,0.12,5.81
517,세부기록,2020,삼성,,133,,,,,,,,,0.385,0.319,,,0.845,0.377,-,,,,,,,,,,8.3,19.6,0.42,0.143,39.67,21.54,6.84,20.75,5.47,0.45,3.66
517,세부기록,2022,삼성,,121,,,,,,,,,0.385,0.313,,,0.730,0.338,-,,,,,,,,,,7.4,17.4,0.43,0.053,-,15.59,5.33,14.53,5.22,0.61,-1.02
517,세부기록,2015,삼성,,183,,,,,,,,,0.362,0.307,,,0.832,0.369,-,,,,,,,,,,8.2,19.1,0.43,0.159,40.75,29.86,6.83,27.22,7.08,0.35,3.71
517,세부기록,2017,삼성,,247,,,,,,,,,0.361,0.303,,,0.895,0.396,-,,,,,,,,,,11.3,19.8,0.57,0.199,30.14,44.59,7.87,42.84,7.03,-0.85,11.10
517,세부기록,2024,삼성,,184,,,,,,,,,0.325,0.297,,,0.883,0.391,-,,,,,,,,,,10.9,17.4,0.62,0.193,19.38,32.22,7.50,30.95,4.79,0.70,7.31
517,세부기록,2021,삼성,,164,,,,,,,,,0.282,0.262,,,0.763,0.336,-,,,,,,,,,,9.2,15.8,0.58,0.172,29.00,20.77,4.88,19.44,6.02,-0.48,-1.63
517,세부기록,2019,삼성,,148,,,,,,,,,0.260,0.230,,,0.654,0.292,-,,,,,,,,,,6.8,19.6,0.34,0.140,33.75,15.51,3.91,11.60,5.65,0.29,-7.42
