선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2022,삼성,85,80,77,30,0,7,3,2,14,9,0.476,0.390,0.405,0.494,0.899,0.404,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,105,106,98,38,6,11,17,7,12,13,0.400,0.388,0.434,0.633,1.067,0.463,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,95,91,80,30,2,14,6,10,12,8,0.424,0.375,0.451,0.538,0.989,0.443,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,109,118,110,41,8,13,20,7,13,9,0.371,0.373,0.415,0.691,1.106,0.472,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,98,86,81,28,5,10,13,5,15,13,0.377,0.346,0.384,0.605,0.989,0.426,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2018,삼성,103,107,98,32,2,20,9,6,18,6,0.385,0.327,0.383,0.480,0.863,0.388,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,125,118,108,35,2,10,7,6,17,7,0.371,0.324,0.381,0.509,0.890,0.395,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,103,113,106,31,2,6,7,5,16,7,0.330,0.292,0.336,0.415,0.751,0.338,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,120,123,111,32,3,8,9,10,19,25,0.326,0.288,0.358,0.441,0.799,0.360,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,105,127,116,31,4,10,13,9,13,8,0.273,0.267,0.331,0.466,0.797,0.353,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2022,삼성,85,80,77,30,0,7,3,2,14,9,,0.390,,,,,,23,6,1,0,0,0,1,4,1,,,,,,,,,,,
517,기본기록,2020,삼성,105,106,98,38,6,11,17,7,12,13,,0.388,,,,,,26,6,0,0,1,0,0,4,3,,,,,,,,,,,
517,기본기록,2016,삼성,95,91,80,30,2,14,6,10,12,8,,0.375,,,,,,23,3,2,0,1,0,0,1,4,,,,,,,,,,,
517,기본기록,2024,삼성,109,118,110,41,8,13,20,7,13,9,,0.373,,,,,,22,11,0,0,1,0,0,2,4,,,,,,,,,,,
517,기본기록,2015,삼성,98,86,81,28,5,10,13,5,15,13,,0.346,,,,,,17,6,0,0,0,0,0,2,6,,,,,,,,,,,
517,기본기록,2018,삼성,103,107,98,32,2,20,9,6,18,6,,0.327,,,,,,24,3,3,0,3,0,0,2,0,,,,,,,,,,,
517,기본기록,2017,삼성,125,118,108,35,2,10,7,6,17,7,,0.324,,,,,,20,12,1,0,4,0,0,1,2,,,,,,,,,,,
517,기본기록,2023,삼성,103,113,106,31,2,6,7,5,16,7,,0.292,,,,,,22,7,0,0,2,0,0,5,3,,,,,,,,,,,
517,기본기록,2021,삼성,120,123,111,32,3,8,9,10,19,25,,0.288,,,,,,23,4,2,0,2,0,0,7,3,,,,,,,,,,,
517,기본기록,2019,삼성,105,127,116,31,4,10,13,9,13,8,,0.267,,,,,,19,5,3,0,2,0,0,5,3,,,,,,,,,,,
517,세부기록,2022,삼성,,80,,,,,,,,,0.476,0.390,,,0.899,0.404,-,,,,,,,,,,2.5,17.5,0.14,0.104,-,14.76,7.52,14.41,4.87,1.11,4.13
517,세부기록,2020,삼성,,106,,,,,,,,,0.400,0.388,,,1.067,0.463,-,,,,,,,,,,6.6,11.3,0.58,0.245,16.33,26.06,10.50,24.81,3.50,0.87,11.19
517,세부기록,2016,삼성,,91,,,,,,,,,0.424,0.375,,,0.989,0.443,-,,,,,,,,,,11.0,13.2,0.83,0.163,40.00,19.79,9.71,19.61,8.16,-0.42,7.91
517,세부기록,2024,삼성,,118,,,,,,,,,0.371,0.373,,,1.106,0.472,-,,,,,,,,,,5.9,11.0,0.54,0.318,13.75,30.16,10.86,28.54,4.12,-0.27,13.38
517,세부기록,2015,삼성,,86,,,,,,,,,0.377,0.346,,,0.989,0.426,-,,,,,,,,,,5.8,17.4,0.33,0.259,16.20,16.59,7.34,17.23,4.80,-0.55,6.18
517,세부기록,2018,삼성,,107,,,,,,,,,0.385,0.327,,,0.863,0.388,-,,,,,,,,,,5.6,16.8,0.33,0.153,49.00,19.12,7.59,17.78,9.64,1.09,4.03
517,세부기록,2017,삼성,,118,,,,,,,,,0.371,0.324,,,0.890,0.395,-,,,,,,,,,,5.1,14.4,0.35,0.185,54.00,21.80,7.74,20.36,5.98,0.32,5.20
517,세부기록,2023,삼성,,113,,,,,,,,,0.330,0.292,,,0.751,0.338,-,,,,,,,,,,4.4,14.2,0.31,0.123,53.00,13.13,4.27,13.59,2.48,-0.14,-0.93
517,세부기록,2021,삼성,,123,,,,,,,,,0.326,0.288,,,0.799,0.360,-,,,,,,,,,,8.1,15.4,0.53,0.153,37.00,18.00,5.46,17.26,5.63,2.87,1.46
517,세부기록,2019,삼성,,127,,,,,,,,,0.273,0.267,,,0.797,0.353,-,,,,,,,,,,7.1,10.2,0.69,0.199,29.00,16.34,4.74,16.99,6.17,0.03,0.67
