선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
517,메인기록,2018,삼성,71,29,29,12,1,19,16,0,3,0,0.440,0.414,0.414,0.655,1.069,0.464,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2024,삼성,82,48,39,16,4,16,25,7,5,1,0.400,0.410,0.500,0.846,1.346,0.558,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2017,삼성,91,53,46,18,2,12,19,5,9,1,0.457,0.391,0.472,0.565,1.037,0.462,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2019,삼성,63,37,32,12,2,11,15,5,5,1,0.400,0.375,0.459,0.625,1.084,0.471,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2023,삼성,77,48,43,15,0,7,13,3,5,1,0.395,0.349,0.391,0.442,0.833,0.379,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2016,삼성,77,48,41,13,1,18,16,5,5,0,0.343,0.317,0.391,0.512,0.903,0.403,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2020,삼성,72,38,31,9,2,11,13,5,9,3,0.350,0.290,0.405,0.516,0.921,0.408,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2021,삼성,84,55,51,14,1,7,18,3,5,0,0.289,0.275,0.315,0.471,0.786,0.339,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2022,삼성,61,37,35,8,0,16,4,2,8,0,0.296,0.229,0.270,0.229,0.499,0.238,-,,,,,,,,,,,,,,,,,,,,
517,메인기록,2015,삼성,64,31,27,5,0,11,2,3,7,0,0.250,0.185,0.290,0.259,0.549,0.266,-,,,,,,,,,,,,,,,,,,,,
517,기본기록,2018,삼성,71,29,29,12,1,19,16,0,3,0,,0.414,,,,,,7,4,0,0,0,0,0,1,0,,,,,,,,,,,
517,기본기록,2024,삼성,82,48,39,16,4,16,25,7,5,1,,0.410,,,,,,7,5,0,0,0,0,2,1,0,,,,,,,,,,,
517,기본기록,2017,삼성,91,53,46,18,2,12,19,5,9,1,,0.391,,,,,,14,2,0,0,2,0,0,0,0,,,,,,,,,,,
517,기본기록,2019,삼성,63,37,32,12,2,11,15,5,5,1,,0.375,,,,,,8,2,0,0,0,0,0,0,0,,,,,,,,,,,
517,기본기록,2023,삼성,77,48,43,15,0,7,13,3,5,1,,0.349,,,,,,12,2,1,0,0,0,1,0,1,,,,,,,,,,,
517,기본기록,2016,삼성,77,48,41,13,1,18,16,5,5,0,,0.317,,,,,,9,1,2,0,0,0,2,2,0,,,,,,,,,,,
517,기본기록,2020,삼성,72,38,31,9,2,11,13,5,9,3,,0.290,,,,,,6,1,0,0,1,0,1,0,1,,,,,,,,,,,
517,기본기록,2021,삼성,84,55,51,14,1,7,18,3,5,0,,0.275,,,,,,8,3,2,1,0,0,1,2,1,,,,,,,,,,,
517,기본기록,2022,삼성,61,37,35,8,0,16,4,2,8,0,,0.229,,,,,,8,0,0,0,0,0,0,2,0,,,,,,,,,,,
517,기본기록,2015,삼성,64,31,27,5,0,11,2,3,7,0,,0.185,,,,,,3,2,0,0,1,0,0,0,0,,,,,,,,,,,
517,세부기록,2018,삼성,,29,,,,,,,,,0.440,0.414,,,1.069,0.464,-,,,,,,,,,,0.0,10.3,0.00,0.241,29.00,7.21,10.81,6.81,8.40,0.02,3.09
517,세부기록,2024,삼성,,48,,,,,,,,,0.400,0.410,,,1.346,0.558,-,,,,,,,,,,14.6,10.4,1.40,0.436,9.75,16.67,17.32,15.37,4.69,0.21,9.21
517,세부기록,2017,삼성,,53,,,,,,,,,0.457,0.391,,,1.037,0.462,-,,,,,,,,,,9.4,17.0,0.56,0.174,23.00,13.37,12.89,12.36,5.36,0.23,5.55
517,세부기록,2019,삼성,,37,,,,,,,,,0.400,0.375,,,1.084,0.471,-,,,,,,,,,,13.5,13.5,1.00,0.250,16.00,10.03,13.53,8.92,5.89,0.20,4.17
517,세부기록,2023,삼성,,48,,,,,,,,,0.395,0.349,,,0.833,0.379,-,,,,,,,,,,6.2,10.4,0.60,0.093,-,7.53,6.78,7.57,7.50,-0.25,1.40
517,세부기록,2016,삼성,,48,,,,,,,,,0.343,0.317,,,0.903,0.403,-,,,,,,,,,,10.4,10.4,1.00,0.195,41.00,7.78,6.56,8.60,10.24,0.04,2.43
517,세부기록,2020,삼성,,38,,,,,,,,,0.350,0.290,,,0.921,0.408,-,,,,,,,,,,13.2,23.7,0.56,0.226,15.50,7.24,8.14,6.99,8.02,0.07,2.11
517,세부기록,2021,삼성,,55,,,,,,,,,0.289,0.275,,,0.786,0.339,-,,,,,,,,,,5.4,9.1,0.60,0.196,51.00,6.37,4.20,6.67,7.17,-0.43,-0.40
517,세부기록,2022,삼성,,37,,,,,,,,,0.296,0.229,,,0.499,0.238,-,,,,,,,,,,5.4,21.6,0.25,0.000,-,1.84,1.72,1.09,6.85,0.03,-3.67
517,세부기록,2015,삼성,,31,,,,,,,,,0.250,0.185,,,0.549,0.266,-,,,,,,,,,,9.7,22.6,0.43,0.074,-,2.33,2.86,1.70,9.67,0.02,-2.28
