선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
738,메인기록,2022,삼성,115,227,196,59,8,33,62,25,27,0,0.311,0.301,0.381,0.480,0.861,0.375,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2020,삼성,104,187,166,50,10,37,52,17,22,0,0.292,0.301,0.364,0.548,0.912,0.388,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2023,삼성,120,273,235,70,6,50,67,27,33,6,0.318,0.298,0.375,0.409,0.784,0.350,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2018,삼성,122,247,210,58,11,35,60,20,56,0,0.313,0.276,0.356,0.471,0.827,0.356,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2024,삼성,126,233,199,54,7,36,65,21,25,3,0.272,0.271,0.352,0.427,0.779,0.345,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2021,삼성,119,241,205,55,4,41,53,27,27,0,0.282,0.268,0.349,0.385,0.734,0.325,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2019,삼성,98,187,160,39,7,30,39,18,35,0,0.264,0.244,0.330,0.438,0.768,0.335,-,,,,,,,,,,,,,,,,,,,,
738,기본기록,2022,삼성,115,227,196,59,8,33,62,25,27,0,,0.301,,,,,,41,9,1,4,2,3,4,21,0,,,,,,,,,,,
738,기본기록,2020,삼성,104,187,166,50,10,37,52,17,22,0,,0.301,,,,,,29,11,0,2,1,3,3,17,0,,,,,,,,,,,
738,기본기록,2023,삼성,120,273,235,70,6,50,67,27,33,6,,0.298,,,,,,56,8,0,4,5,5,6,17,1,,,,,,,,,,,
738,기본기록,2018,삼성,122,247,210,58,11,35,60,20,56,0,,0.276,,,,,,39,8,0,5,10,7,7,11,0,,,,,,,,,,,
738,기본기록,2024,삼성,126,233,199,54,7,36,65,21,25,3,,0.271,,,,,,38,8,1,2,7,6,6,17,0,,,,,,,,,,,
738,기본기록,2021,삼성,119,241,205,55,4,41,53,27,27,0,,0.268,,,,,,39,12,0,4,2,7,7,18,0,,,,,,,,,,,
738,기본기록,2019,삼성,98,187,160,39,7,30,39,18,35,0,,0.244,,,,,,22,10,0,2,4,3,5,9,0,,,,,,,,,,,
738,세부기록,2022,삼성,,227,,,,,,,,,0.311,0.301,,,0.861,0.375,-,,,,,,,,,,11.0,11.9,0.93,0.179,24.50,29.22,4.87,34.92,-1.00,0.18,5.75
738,세부기록,2020,삼성,,187,,,,,,,,,0.292,0.301,,,0.912,0.388,-,,,,,,,,,,9.1,11.8,0.77,0.247,16.60,26.38,5.24,31.03,-0.76,0.13,7.00
738,세부기록,2023,삼성,,273,,,,,,,,,0.318,0.298,,,0.784,0.350,-,,,,,,,,,,9.9,12.1,0.82,0.111,39.17,33.70,4.81,35.92,2.71,0.77,0.85
738,세부기록,2018,삼성,,247,,,,,,,,,0.313,0.276,,,0.827,0.356,-,,,,,,,,,,8.1,22.7,0.36,0.195,19.09,34.02,5.40,33.76,1.05,0.18,2.03
738,세부기록,2024,삼성,,233,,,,,,,,,0.272,0.271,,,0.779,0.345,-,,,,,,,,,,9.0,10.7,0.84,0.156,28.43,26.90,4.32,29.50,2.10,0.68,-0.44
738,세부기록,2021,삼성,,241,,,,,,,,,0.282,0.268,,,0.734,0.325,-,,,,,,,,,,11.2,11.2,1.00,0.117,51.25,24.41,3.77,26.22,0.25,0.18,-4.74
738,세부기록,2019,삼성,,187,,,,,,,,,0.264,0.244,,,0.768,0.335,-,,,,,,,,,,9.6,18.7,0.51,0.194,22.86,21.63,4.33,21.98,1.38,0.12,-2.05
