선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
738,메인기록,2024,삼성,116,219,204,68,12,12,12,14,27,0,0.339,0.333,0.379,0.564,0.943,0.410,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2021,삼성,107,221,201,63,14,14,14,18,26,0,0.304,0.313,0.376,0.572,0.948,0.409,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2023,삼성,113,222,199,56,10,10,10,22,32,0,0.293,0.281,0.356,0.487,0.843,0.371,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2020,삼성,111,206,189,52,9,9,9,14,32,0,0.291,0.275,0.335,0.434,0.769,0.343,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2018,삼성,112,230,217,57,11,11,11,9,40,0,0.277,0.263,0.304,0.442,0.746,0.328,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2019,삼성,105,206,186,42,6,6,6,15,41,0,0.259,0.226,0.301,0.376,0.677,0.306,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2022,삼성,114,217,200,43,5,5,5,16,31,0,0.232,0.215,0.276,0.340,0.616,0.279,-,,,,,,,,,,,,,,,,,,,,
738,기본기록,2024,삼성,116,219,204,68,12,12,12,14,27,0,,0.333,,,,,,45,11,0,0,1,0,0,0,0,,,,,,,,,,,
738,기본기록,2021,삼성,107,221,201,63,14,14,14,18,26,0,,0.313,,,,,,39,10,0,0,2,0,0,0,0,,,,,,,,,,,
738,기본기록,2023,삼성,113,222,199,56,10,10,10,22,32,0,,0.281,,,,,,35,11,0,0,1,0,0,0,0,,,,,,,,,,,
738,기본기록,2020,삼성,111,206,189,52,9,9,9,14,32,0,,0.275,,,,,,40,3,0,0,3,0,0,0,0,,,,,,,,,,,
738,기본기록,2018,삼성,112,230,217,57,11,11,11,9,40,0,,0.263,,,,,,40,6,0,0,4,0,0,0,0,,,,,,,,,,,
738,기본기록,2019,삼성,105,206,186,42,6,6,6,15,41,0,,0.226,,,,,,26,10,0,0,5,0,0,0,0,,,,,,,,,,,
738,기본기록,2022,삼성,114,217,200,43,5,5,5,16,31,0,,0.215,,,,,,28,10,0,0,1,0,0,0,0,,,,,,,,,,,
738,세부기록,2024,삼성,,219,,,,,,,,,0.339,0.333,,,0.943,0.410,-,,,,,,,,,,6.4,12.3,0.52,0.231,17.00,45.06,8.95,40.61,1.81,0.17,12.47
738,세부기록,2021,삼성,,221,,,,,,,,,0.304,0.313,,,0.948,0.409,-,,,,,,,,,,8.1,11.8,0.69,0.259,14.36,45.14,8.83,40.97,1.81,0.17,12.57
738,세부기록,2023,삼성,,222,,,,,,,,,0.293,0.281,,,0.843,0.371,-,,,,,,,,,,9.9,14.4,0.69,0.206,19.90,36.65,6.92,33.40,1.81,0.16,4.88
738,세부기록,2020,삼성,,206,,,,,,,,,0.291,0.275,,,0.769,0.343,-,,,,,,,,,,6.8,15.5,0.44,0.159,21.00,28.95,5.70,25.72,1.81,0.16,-0.74
738,세부기록,2018,삼성,,230,,,,,,,,,0.277,0.263,,,0.746,0.328,-,,,,,,,,,,3.9,17.4,0.22,0.179,19.73,30.25,5.10,25.66,1.81,0.15,-3.89
738,세부기록,2019,삼성,,206,,,,,,,,,0.259,0.226,,,0.677,0.306,-,,,,,,,,,,7.3,19.9,0.37,0.150,31.00,22.63,4.24,18.82,1.81,0.13,-7.64
738,세부기록,2022,삼성,,217,,,,,,,,,0.232,0.215,,,0.616,0.279,-,,,,,,,,,,7.4,14.3,0.52,0.125,40.00,20.02,3.44,14.49,1.81,0.13,-13.39
