선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
738,메인기록,2021,삼성,13,49,42,13,3,7,12,5,4,0,0.270,0.310,0.367,0.619,0.986,0.403,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2020,삼성,21,74,60,18,4,7,12,10,11,0,0.298,0.300,0.405,0.517,0.922,0.394,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2024,삼성,23,96,87,25,2,5,17,7,11,1,0.307,0.287,0.344,0.437,0.781,0.347,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2018,삼성,12,44,39,11,3,5,10,5,8,0,0.286,0.282,0.364,0.538,0.902,0.383,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2023,삼성,22,77,65,18,2,10,15,9,6,1,0.276,0.277,0.377,0.431,0.808,0.360,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2022,삼성,20,61,51,13,5,7,13,9,4,0,0.190,0.255,0.367,0.588,0.955,0.400,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2019,삼성,18,57,49,11,1,2,6,5,8,0,0.238,0.224,0.298,0.306,0.604,0.279,-,,,,,,,,,,,,,,,,,,,,
738,기본기록,2021,삼성,13,49,42,13,3,7,12,5,4,0,,0.310,,,,,,6,4,0,1,0,2,2,5,0,,,,,,,,,,,
738,기본기록,2020,삼성,21,74,60,18,4,7,12,10,11,0,,0.300,,,,,,13,1,0,2,2,2,2,6,0,,,,,,,,,,,
738,기본기록,2024,삼성,23,96,87,25,2,5,17,7,11,1,,0.287,,,,,,16,7,0,0,1,1,1,4,0,,,,,,,,,,,
738,기본기록,2018,삼성,12,44,39,11,3,5,10,5,8,0,,0.282,,,,,,7,1,0,1,0,0,0,0,0,,,,,,,,,,,
738,기본기록,2023,삼성,22,77,65,18,2,10,15,9,6,1,,0.277,,,,,,12,4,0,1,2,1,1,3,0,,,,,,,,,,,
738,기본기록,2022,삼성,20,61,51,13,5,7,13,9,4,0,,0.255,,,,,,6,2,0,1,0,0,1,1,0,,,,,,,,,,,
738,기본기록,2019,삼성,18,57,49,11,1,2,6,5,8,0,,0.224,,,,,,9,1,0,0,1,2,2,1,0,,,,,,,,,,,
738,세부기록,2021,삼성,,49,,,,,,,,,0.270,0.310,,,0.986,0.403,-,,,,,,,,,,10.2,8.2,1.25,0.309,14.00,7.45,5.59,8.80,-2.47,0.03,2.50
738,세부기록,2020,삼성,,74,,,,,,,,,0.298,0.300,,,0.922,0.394,-,,,,,,,,,,13.5,14.9,0.91,0.217,15.00,11.23,6.07,12.70,-2.77,0.07,3.19
738,세부기록,2024,삼성,,96,,,,,,,,,0.307,0.287,,,0.781,0.347,-,,,,,,,,,,7.3,11.5,0.64,0.150,43.50,12.42,5.01,12.36,1.04,0.23,0.03
738,세부기록,2018,삼성,,44,,,,,,,,,0.286,0.282,,,0.902,0.383,-,,,,,,,,,,11.4,18.2,0.62,0.256,13.00,8.01,7.73,7.10,2.65,0.03,1.44
738,세부기록,2023,삼성,,77,,,,,,,,,0.276,0.277,,,0.808,0.360,-,,,,,,,,,,11.7,7.8,1.50,0.154,32.50,10.68,5.66,10.81,2.42,0.23,0.91
738,세부기록,2022,삼성,,61,,,,,,,,,0.190,0.255,,,0.955,0.400,-,,,,,,,,,,14.8,6.6,2.25,0.333,10.20,11.22,7.58,10.81,1.49,0.04,2.97
738,세부기록,2019,삼성,,57,,,,,,,,,0.238,0.224,,,0.604,0.279,-,,,,,,,,,,8.8,14.0,0.62,0.082,49.00,4.94,3.25,3.80,1.17,0.04,-3.53
