선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
738,메인기록,2024,삼성,136,452,403,122,19,48,77,35,52,3,0.305,0.303,0.365,0.496,0.861,0.370,3.71,,,,,,,,,,,,,,,,,,,,
738,메인기록,2021,삼성,123,462,406,118,18,55,67,45,53,0,0.292,0.291,0.361,0.478,0.839,0.370,4.09,,,,,,,,,,,,,,,,,,,,
738,메인기록,2023,삼성,125,495,434,126,16,60,77,49,65,6,0.307,0.290,0.366,0.445,0.811,0.365,3.96,,,,,,,,,,,,,,,,,,,,
738,메인기록,2020,삼성,119,393,355,102,19,46,61,31,54,0,0.291,0.287,0.349,0.487,0.836,0.361,3.15,,,,,,,,,,,,,,,,,,,,
738,메인기록,2018,삼성,129,477,427,115,22,46,71,29,96,0,0.294,0.269,0.331,0.457,0.788,0.327,1.74,,,,,,,,,,,,,,,,,,,,
738,메인기록,2022,삼성,130,444,396,102,13,38,67,41,58,0,0.271,0.258,0.330,0.409,0.739,0.329,2.22,,,,,,,,,,,,,,,,,,,,
738,메인기록,2019,삼성,112,393,346,81,13,36,45,33,76,0,0.262,0.234,0.315,0.405,0.720,0.321,1.96,,,,,,,,,,,,,,,,,,,,
738,기본기록,2024,삼성,136,452,403,122,19,48,77,35,52,3,,0.303,,,,,,83,19,1,2,8,6,6,17,0,,,,,,,,,,,
738,기본기록,2021,삼성,123,462,406,118,18,55,67,45,53,0,,0.291,,,,,,78,22,0,4,4,7,7,18,0,,,,,,,,,,,
738,기본기록,2023,삼성,125,495,434,126,16,60,77,49,65,6,,0.290,,,,,,91,19,0,4,6,5,6,17,1,,,,,,,,,,,
738,기본기록,2020,삼성,119,393,355,102,19,46,61,31,54,0,,0.287,,,,,,69,14,0,2,4,3,3,17,0,,,,,,,,,,,
738,기본기록,2018,삼성,129,477,427,115,22,46,71,29,96,0,,0.269,,,,,,79,14,0,5,14,7,7,11,0,,,,,,,,,,,
738,기본기록,2022,삼성,130,444,396,102,13,38,67,41,58,0,,0.258,,,,,,69,19,1,4,3,3,4,21,0,,,,,,,,,,,
738,기본기록,2019,삼성,112,393,346,81,13,36,45,33,76,0,,0.234,,,,,,48,20,0,2,9,3,5,9,0,,,,,,,,,,,
738,세부기록,2024,삼성,,452,,,,,,,,,0.305,0.303,,,0.861,0.370,3.71,,,,,,,,,,7.7,11.5,0.67,0.193,21.21,70.59,6.27,72.80,2.33,0.72,11.70
738,세부기록,2021,삼성,,462,,,,,,,,,0.292,0.291,,,0.839,0.370,4.09,,,,,,,,,,9.7,11.5,0.85,0.187,22.56,67.66,5.84,70.44,1.02,-0.05,13.63
738,세부기록,2023,삼성,,495,,,,,,,,,0.307,0.290,,,0.811,0.365,3.96,,,,,,,,,,9.9,13.1,0.75,0.155,27.13,70.12,5.70,73.07,2.86,0.45,14.78
738,세부기록,2020,삼성,,393,,,,,,,,,0.291,0.287,,,0.836,0.361,3.15,,,,,,,,,,7.9,13.7,0.57,0.200,18.68,55.97,5.54,59.00,0.65,0.54,7.40
738,세부기록,2018,삼성,,477,,,,,,,,,0.294,0.269,,,0.788,0.327,1.74,,,,,,,,,,6.1,20.1,0.30,0.188,19.41,64.44,5.27,59.07,1.56,1.09,-7.94
738,세부기록,2022,삼성,,444,,,,,,,,,0.271,0.258,,,0.739,0.329,2.22,,,,,,,,,,9.2,13.1,0.71,0.151,30.46,49.23,4.17,52.79,0.55,0.24,1.04
738,세부기록,2019,삼성,,393,,,,,,,,,0.262,0.234,,,0.720,0.321,1.96,,,,,,,,,,8.4,19.3,0.43,0.171,26.62,44.49,4.31,43.25,1.69,0.13,-3.00
