선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1508,메인기록,2020,삼성,3,3,2,1,0,1,0,1,1,0,1.000,0.500,0.667,1.000,1.667,0.664,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2023,삼성,78,121,109,34,0,23,10,7,17,11,0.362,0.312,0.364,0.385,0.749,0.345,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2021,삼성,12,6,5,1,0,4,2,0,1,0,0.200,0.200,0.167,0.200,0.367,0.153,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2017,삼성,8,6,5,1,1,3,2,1,3,0,0.000,0.200,0.333,0.800,1.133,0.447,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2024,삼성,21,34,27,3,0,4,4,4,6,0,0.130,0.111,0.235,0.111,0.346,0.189,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2022,삼성,24,16,12,1,0,6,0,3,0,3,0.083,0.083,0.313,0.083,0.396,0.242,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2018,삼성,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,기본기록,2020,삼성,3,3,2,1,0,1,0,1,1,0,,0.500,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2023,삼성,78,121,109,34,0,23,10,7,17,11,,0.312,,,,,,29,2,3,0,3,2,2,2,2,,,,,,,,,,,
1508,기본기록,2021,삼성,12,6,5,1,0,4,2,0,1,0,,0.200,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,,,
1508,기본기록,2017,삼성,8,6,5,1,1,3,2,1,3,0,,0.200,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2024,삼성,21,34,27,3,0,4,4,4,6,0,,0.111,,,,,,3,0,0,0,1,2,2,1,1,,,,,,,,,,,
1508,기본기록,2022,삼성,24,16,12,1,0,6,0,3,0,3,,0.083,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
1508,기본기록,2018,삼성,1,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,세부기록,2020,삼성,,3,,,,,,,,,1.000,0.500,,,1.667,0.664,-,,,,,,,,,,33.3,33.3,1.00,0.500,-,1.51,40.68,1.25,4.31,0.00,0.86
1508,세부기록,2023,삼성,,121,,,,,,,,,0.362,0.312,,,0.749,0.345,-,,,,,,,,,,5.8,14.0,0.41,0.073,-,16.98,5.66,15.29,9.97,1.02,-0.26
1508,세부기록,2021,삼성,,6,,,,,,,,,0.200,0.200,,,0.367,0.153,-,,,,,,,,,,0.0,16.7,0.00,0.000,-,0.25,1.37,-0.29,21.81,0.00,-1.06
1508,세부기록,2017,삼성,,6,,,,,,,,,0.000,0.200,,,1.133,0.447,-,,,,,,,,,,16.7,50.0,0.33,0.600,5.00,1.42,9.59,1.32,11.81,0.00,0.54
1508,세부기록,2024,삼성,,34,,,,,,,,,0.130,0.111,,,0.346,0.189,-,,,,,,,,,,11.8,17.6,0.67,0.000,-,0.94,0.91,-0.51,4.04,-0.44,-4.88
1508,세부기록,2022,삼성,,16,,,,,,,,,0.083,0.083,,,0.396,0.242,-,,,,,,,,,,18.8,0.0,-,0.000,-,1.13,2.76,0.53,14.71,0.51,-1.53
1508,세부기록,2018,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
