선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1508,메인기록,2020,삼성,1,2,1,1,0,0,0,1,0,0,1.000,1.000,1.000,1.000,2.000,0.822,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2024,삼성,3,5,3,2,0,2,0,1,1,0,1.000,0.667,0.750,0.667,1.417,0.641,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2023,삼성,14,18,17,3,0,1,0,1,2,0,0.200,0.176,0.222,0.294,0.516,0.237,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2022,삼성,4,7,6,1,0,0,0,1,2,1,0.250,0.167,0.286,0.333,0.619,0.284,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2021,삼성,2,1,1,0,0,1,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,기본기록,2020,삼성,1,2,1,1,0,0,0,1,0,0,,1.000,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2024,삼성,3,5,3,2,0,2,0,1,1,0,,0.667,,,,,,2,0,0,0,0,0,1,0,0,,,,,,,,,,,
1508,기본기록,2023,삼성,14,18,17,3,0,1,0,1,2,0,,0.176,,,,,,2,0,1,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2022,삼성,4,7,6,1,0,0,0,1,2,1,,0.167,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2021,삼성,2,1,1,0,0,1,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,세부기록,2020,삼성,,2,,,,,,,,,1.000,1.000,,,2.000,0.822,-,,,,,,,,,,50.0,0.0,-,0.000,-,1.26,-,1.12,1.81,0.01,0.86
1508,세부기록,2024,삼성,,5,,,,,,,,,1.000,0.667,,,1.417,0.641,-,,,,,,,,,,20.0,20.0,1.00,0.000,-,1.67,22.52,1.98,5.15,0.01,1.34
1508,세부기록,2023,삼성,,18,,,,,,,,,0.200,0.176,,,0.516,0.237,-,,,,,,,,,,5.6,11.1,0.50,0.118,-,1.17,2.25,0.51,9.73,0.01,-1.80
1508,세부기록,2022,삼성,,7,,,,,,,,,0.250,0.167,,,0.619,0.284,-,,,,,,,,,,14.3,28.6,0.50,0.166,-,0.79,4.29,0.50,4.96,0.17,-0.40
1508,세부기록,2021,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
