선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1508,메인기록,2024,삼성,6,3,3,1,0,2,1,0,1,0,0.500,0.333,0.333,0.333,0.666,0.306,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2023,삼성,23,10,9,1,0,8,4,0,0,0,0.100,0.111,0.100,0.111,0.211,0.092,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2022,삼성,5,2,2,0,0,3,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2021,삼성,5,2,1,0,0,3,1,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2017,삼성,2,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2020,삼성,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,기본기록,2024,삼성,6,3,3,1,0,2,1,0,1,0,,0.333,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2023,삼성,23,10,9,1,0,8,4,0,0,0,,0.111,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,,,
1508,기본기록,2022,삼성,5,2,2,0,0,3,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2021,삼성,5,2,1,0,0,3,1,0,1,0,,0.000,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,,,
1508,기본기록,2017,삼성,2,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2020,삼성,1,1,1,0,0,0,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,세부기록,2024,삼성,,3,,,,,,,,,0.500,0.333,,,0.666,0.306,-,,,,,,,,,,0.0,33.3,0.00,0.000,-,0.33,4.50,0.27,11.81,0.00,-0.11
1508,세부기록,2023,삼성,,10,,,,,,,,,0.100,0.111,,,0.211,0.092,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.15,0.46,-1.03,41.81,0.00,-2.32
1508,세부기록,2022,삼성,,2,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
1508,세부기록,2021,삼성,,2,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
1508,세부기록,2017,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
1508,세부기록,2020,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
