player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
478,2018,삼성,132.0,313,280.0,89.0,5.0,5.0,5.0,27.0,39.0,0.0,70.0,13.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.356,0.318,,,0.815,0.372,-,8.6,12.5,0.69,0.107,56.00,49.73,7.03,47.42,2.24,0.29,7.2
