선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1436,메인기록,2024,삼성,62,191,171,51,15,37,36,13,55,5,0.353,0.298,0.363,0.626,0.989,0.419,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2019,삼성,8,23,21,6,1,2,4,1,7,1,0.385,0.286,0.348,0.476,0.824,0.365,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2023,삼성,51,89,79,22,1,15,11,5,21,1,0.362,0.278,0.333,0.430,0.763,0.341,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2020,삼성,51,131,116,21,5,14,15,10,37,2,0.216,0.181,0.264,0.353,0.617,0.278,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2022,삼성,8,23,18,2,0,3,1,4,5,0,0.154,0.111,0.304,0.111,0.415,0.240,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2017,삼성,8,10,9,1,0,0,0,1,6,0,0.333,0.111,0.200,0.111,0.311,0.164,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2016,삼성,4,4,2,0,0,1,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1436,기본기록,2024,삼성,62,191,171,51,15,37,36,13,55,5,,0.298,,,,,,26,9,1,0,5,1,2,2,2,,,,,,,,,,,
1436,기본기록,2019,삼성,8,23,21,6,1,2,4,1,7,1,,0.286,,,,,,4,1,0,0,1,0,0,0,1,,,,,,,,,,,
1436,기본기록,2023,삼성,51,89,79,22,1,15,11,5,21,1,,0.278,,,,,,13,7,1,0,2,1,3,2,2,,,,,,,,,,,
1436,기본기록,2020,삼성,51,131,116,21,5,14,15,10,37,2,,0.181,,,,,,12,3,1,0,3,0,2,2,1,,,,,,,,,,,
1436,기본기록,2022,삼성,8,23,18,2,0,3,1,4,5,0,,0.111,,,,,,2,0,0,0,1,0,0,0,0,,,,,,,,,,,
1436,기본기록,2017,삼성,8,10,9,1,0,0,0,1,6,0,,0.111,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1436,기본기록,2016,삼성,4,4,2,0,0,1,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,,,
1436,세부기록,2024,삼성,,191,,,,,,,,,0.353,0.298,,,0.989,0.419,-,,,,,,,,,,6.8,28.8,0.24,0.328,11.40,39.25,8.41,37.09,6.22,0.03,12.55
1436,세부기록,2019,삼성,,23,,,,,,,,,0.385,0.286,,,0.824,0.365,-,,,,,,,,,,4.4,30.4,0.14,0.190,21.00,3.36,5.67,3.34,4.53,-0.28,0.38
1436,세부기록,2023,삼성,,89,,,,,,,,,0.362,0.278,,,0.763,0.341,-,,,,,,,,,,5.6,23.6,0.24,0.152,79.00,10.65,4.49,10.94,6.07,-0.70,-0.49
1436,세부기록,2020,삼성,,131,,,,,,,,,0.216,0.181,,,0.617,0.278,-,,,,,,,,,,7.6,28.2,0.27,0.172,23.20,10.99,2.97,8.65,5.32,-0.06,-8.18
1436,세부기록,2022,삼성,,23,,,,,,,,,0.154,0.111,,,0.415,0.240,-,,,,,,,,,,17.4,21.7,0.80,0.000,-,1.00,1.69,0.71,4.81,0.02,-2.24
1436,세부기록,2017,삼성,,10,,,,,,,,,0.333,0.111,,,0.311,0.164,-,,,,,,,,,,10.0,60.0,0.17,0.000,-,0.25,0.85,-0.37,1.81,0.01,-1.66
1436,세부기록,2016,삼성,,4,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.75,-,0.00,-1.26
