,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.0017485260941062669,0.002786880240182798,0.004836728391467044,0.004895953418270996,0.014551091723811197,0.005068911105586827,0.011672473589440275,0.0024662290561020574,0.003722220215579604,0.00212954922585277,0.010716256310883222,0.0036096462602786443,0.0015176559177965728,0.000650596447012708,0.001966136004762399,0.0015879421136142432,0.0016248177129911405,0.002304853482176701,0.008312997598393025,0.3979869700292758,0.005061370954327619,0.00547869066138268,0.023649753957061717,0.02174322158350719,0.28626262044530304,0.024953928479093997,0.002181111555813575,0.1465128674259261
