,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.01358733249576032,0.0891219420548292,0.040237891233008076,0.04283909384875906,0.019441630342129822,0.008671318678797743,0.04865102342594297,0.07802783609508027,0.008895917732902237,0.0017500179578777185,0.034463549568513156,0.020421816944246492,0.0029398001688664666,0.002353200168984977,0.05146708992033567,0.006322113312825394,0.0031743180075549365,0.0018155971060867455,0.000234090100931853,0.0545074310321807,0.0018371038830983781,0.006535626260699569,0.01264583691712048,0.11934140290716469,0.02101953733181249,0.2190969993652392,0.0025929071600029174,0.08800757597924846
