,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.005998221674856103,0.003400763732897101,0.003978836221284613,0.0022823148130236576,0.09435848109827666,0.011142053522065319,0.017529374744904073,0.0025488693311654957,0.0037203725018448513,0.0068315896062322926,0.006102350559171249,0.017512101382909484,0.001494664059732847,0.009086399009207713,0.004781169541715679,0.005659678643355226,0.009212378261461476,0.007104543102946784,0.0001993180868014084,0.19286756697832402,0.0028345595775440564,0.012004940319416155,0.33023124441939367,0.00960045675760985,0.142434305256356,0.019613173371847058,0.0033230083187979166,0.07414726510685923
