,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.0026016323922181017,0.01461202717508032,0.0007715131873079189,0.009875086774943182,0.0016234309345208627,0.009103575755588426,0.020555336784787086,0.038761283509416225,0.00307724631750143,0.005205507191360835,0.010457519408692616,0.012164592639747736,0.0022532926321625134,0.0015827884638166822,0.0008813903637793459,0.014741158924335016,0.0011121013465406723,0.009446825991759777,0.0008496750881560427,0.22051197977518508,0.02490744656738729,0.00801922056004583,0.001586885247945243,0.022129661448215966,0.2976009303419893,0.03690581957613472,0.005404024275009096,0.22325804732637272
