선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
871,메인기록,2024,삼성,8,7,7,2,1,1,3,0,1,0,0.200,0.286,0.286,0.714,1.000,0.411,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2020,삼성,9,14,12,3,0,2,1,2,2,0,0.300,0.250,0.357,0.250,0.607,0.300,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2018,삼성,5,4,4,1,0,0,0,0,1,0,0.333,0.250,0.250,0.250,0.500,0.230,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2021,삼성,24,46,41,10,0,3,5,3,8,0,0.303,0.244,0.295,0.268,0.563,0.266,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2019,삼성,16,24,24,5,0,2,1,0,10,0,0.357,0.208,0.208,0.250,0.458,0.206,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2017,삼성,7,13,13,2,0,2,1,0,5,0,0.250,0.154,0.154,0.231,0.385,0.168,-,,,,,,,,,,,,,,,,,,,,
871,기본기록,2024,삼성,8,7,7,2,1,1,3,0,1,0,,0.286,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2020,삼성,9,14,12,3,0,2,1,2,2,0,,0.250,,,,,,3,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2018,삼성,5,4,4,1,0,0,0,0,1,0,,0.250,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,,
871,기본기록,2021,삼성,24,46,41,10,0,3,5,3,8,0,,0.244,,,,,,9,1,0,0,0,0,2,0,0,,,,,,,,,,,
871,기본기록,2019,삼성,16,24,24,5,0,2,1,0,10,0,,0.208,,,,,,4,1,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2017,삼성,7,13,13,2,0,2,1,0,5,0,,0.154,,,,,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
871,세부기록,2024,삼성,,7,,,,,,,,,0.200,0.286,,,1.000,0.411,-,,,,,,,,,,0.0,14.3,0.00,0.428,7.00,1.43,7.71,1.31,1.81,0.00,0.41
871,세부기록,2020,삼성,,14,,,,,,,,,0.300,0.250,,,0.607,0.300,-,,,,,,,,,,14.3,14.3,1.00,0.000,-,1.26,3.77,1.21,3.81,0.01,-0.59
871,세부기록,2018,삼성,,4,,,,,,,,,0.333,0.250,,,0.500,0.230,-,,,,,,,,,,0.0,25.0,0.00,0.000,-,0.00,0.00,0.09,-11.52,0.00,-0.43
871,세부기록,2021,삼성,,46,,,,,,,,,0.303,0.244,,,0.563,0.266,-,,,,,,,,,,6.5,17.4,0.38,0.024,-,3.62,2.96,2.53,2.97,0.03,-3.38
871,세부기록,2019,삼성,,24,,,,,,,,,0.357,0.208,,,0.458,0.206,-,,,,,,,,,,0.0,41.7,0.00,0.042,-,1.25,1.78,0.01,3.81,0.01,-3.08
871,세부기록,2017,삼성,,13,,,,,,,,,0.250,0.154,,,0.385,0.168,-,,,,,,,,,,0.0,38.5,0.00,0.077,-,0.46,1.13,-0.44,6.81,0.00,-2.11
