,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,48,29,28,5,6,2,1,13,9,12,3,11,2,23,2,2,12,2,0,37,12,9,61,16,10,6,3,22
