선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
2070,메인기록,2024,삼성,67,49,42,12,0,1,13,7,14,0,0.429,0.286,0.388,0.381,0.769,0.357,-,,,,,,,,,,,,,,,,,,,,
2070,메인기록,2023,삼성,18,6,4,0,0,3,0,2,0,0,0.000,0.000,0.333,0.000,0.333,0.241,-,,,,,,,,,,,,,,,,,,,,
2070,메인기록,2022,삼성,3,1,1,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
2070,기본기록,2024,삼성,67,49,42,12,0,1,13,7,14,0,,0.286,,,,,,8,4,0,0,0,0,0,1,0,,,,,,,,,,,
2070,기본기록,2023,삼성,18,6,4,0,0,3,0,2,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2070,기본기록,2022,삼성,3,1,1,0,0,1,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2070,세부기록,2024,삼성,,49,,,,,,,,,0.429,0.286,,,0.769,0.357,-,,,,,,,,,,14.3,28.6,0.50,0.095,-,6.55,5.70,6.74,0.65,0.04,0.45
2070,세부기록,2023,삼성,,6,,,,,,,,,0.000,0.000,,,0.333,0.241,-,,,,,,,,,,33.3,0.0,-,0.000,-,0.17,1.17,0.20,9.31,0.01,-0.58
2070,세부기록,2022,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
