선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
2070,메인기록,2024,삼성,74,146,128,32,7,18,25,13,50,5,0.342,0.250,0.329,0.469,0.798,0.349,-,,,,,,,,,,,,,,,,,,,,
2070,메인기록,2023,삼성,13,18,14,3,2,2,4,3,6,0,0.167,0.214,0.353,0.643,0.996,0.412,-,,,,,,,,,,,,,,,,,,,,
2070,메인기록,2022,삼성,2,2,2,0,0,0,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
2070,기본기록,2024,삼성,74,146,128,32,7,18,25,13,50,5,,0.250,,,,,,19,5,1,0,3,2,2,1,1,,,,,,,,,,,
2070,기본기록,2023,삼성,13,18,14,3,2,2,4,3,6,0,,0.214,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
2070,기본기록,2022,삼성,2,2,2,0,0,0,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2070,세부기록,2024,삼성,,146,,,,,,,,,0.342,0.250,,,0.798,0.349,-,,,,,,,,,,8.9,34.2,0.26,0.219,18.29,21.36,5.77,19.02,6.16,0.47,0.27
2070,세부기록,2023,삼성,,18,,,,,,,,,0.167,0.214,,,0.996,0.412,-,,,,,,,,,,16.7,33.3,0.50,0.429,7.00,3.43,7.72,3.38,1.81,0.01,1.07
2070,세부기록,2022,삼성,,2,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
