선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1508,메인기록,2020,삼성,3,5,4,2,0,1,0,1,0,0,0.500,0.500,0.600,0.750,1.350,0.582,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2023,삼성,49,135,125,38,0,17,15,7,18,6,0.349,0.304,0.341,0.376,0.717,0.328,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2024,삼성,20,61,50,12,0,12,5,6,12,3,0.300,0.240,0.322,0.260,0.582,0.280,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2022,삼성,27,29,27,4,0,5,0,1,7,6,0.200,0.148,0.207,0.222,0.429,0.203,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2021,삼성,18,10,9,1,0,4,1,0,2,0,0.125,0.111,0.100,0.111,0.211,0.092,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2017,삼성,14,5,4,0,0,1,0,1,3,0,0.000,0.000,0.200,0.000,0.200,0.145,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2018,삼성,1,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,기본기록,2020,삼성,3,5,4,2,0,1,0,1,0,0,,0.500,,,,,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2023,삼성,49,135,125,38,0,17,15,7,18,6,,0.304,,,,,,33,1,4,0,1,2,2,2,3,,,,,,,,,,,
1508,기본기록,2024,삼성,20,61,50,12,0,12,5,6,12,3,,0.240,,,,,,11,1,0,0,1,2,4,1,1,,,,,,,,,,,
1508,기본기록,2022,삼성,27,29,27,4,0,5,0,1,7,6,,0.148,,,,,,2,2,0,0,1,0,0,0,1,,,,,,,,,,,
1508,기본기록,2021,삼성,18,10,9,1,0,4,1,0,2,0,,0.111,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,,,
1508,기본기록,2017,삼성,14,5,4,0,0,1,0,1,3,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2018,삼성,1,2,2,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,세부기록,2020,삼성,,5,,,,,,,,,0.500,0.500,,,1.350,0.582,-,,,,,,,,,,20.0,0.0,-,0.250,-,1.96,26.41,1.71,3.48,0.01,1.07
1508,세부기록,2023,삼성,,135,,,,,,,,,0.349,0.304,,,0.717,0.328,-,,,,,,,,,,5.2,13.3,0.39,0.072,-,16.17,4.64,15.00,8.61,-0.27,-2.35
1508,세부기록,2024,삼성,,61,,,,,,,,,0.300,0.240,,,0.582,0.280,-,,,,,,,,,,9.8,19.7,0.50,0.020,-,5.14,3.16,4.11,6.11,0.09,-3.73
1508,세부기록,2022,삼성,,29,,,,,,,,,0.200,0.148,,,0.429,0.203,-,,,,,,,,,,3.4,24.1,0.14,0.074,-,1.66,1.87,-0.08,12.70,0.55,-3.81
1508,세부기록,2021,삼성,,10,,,,,,,,,0.125,0.111,,,0.211,0.092,-,,,,,,,,,,0.0,20.0,0.00,0.000,-,0.15,0.46,-1.03,21.81,0.00,-2.32
1508,세부기록,2017,삼성,,5,,,,,,,,,0.000,0.000,,,0.200,0.145,-,,,,,,,,,,20.0,60.0,0.33,0.000,-,0.05,0.35,-0.28,6.81,0.00,-0.92
1508,세부기록,2018,삼성,,2,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
