선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1508,메인기록,2024,삼성,5,20,16,7,0,6,3,3,4,1,0.538,0.438,0.500,0.563,1.063,0.465,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2023,삼성,15,49,45,19,0,6,10,1,6,8,0.463,0.422,0.429,0.511,0.940,0.417,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2021,삼성,4,2,1,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2022,삼성,7,1,1,0,0,1,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2020,삼성,2,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1508,메인기록,2017,삼성,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1508,기본기록,2024,삼성,5,20,16,7,0,6,3,3,4,1,,0.438,,,,,,5,2,0,0,0,1,1,0,0,,,,,,,,,,,
1508,기본기록,2023,삼성,15,49,45,19,0,6,10,1,6,8,,0.422,,,,,,16,2,1,0,1,2,2,0,0,,,,,,,,,,,
1508,기본기록,2021,삼성,4,2,1,0,0,0,1,0,0,0,,0.000,,,,,,0,0,0,0,0,1,1,0,1,,,,,,,,,,,
1508,기본기록,2022,삼성,7,1,1,0,0,1,0,0,0,3,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2020,삼성,2,1,1,0,0,0,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,기본기록,2017,삼성,2,0,0,0,0,0,0,0,0,0,,-,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1508,세부기록,2024,삼성,,20,,,,,,,,,0.538,0.438,,,1.063,0.465,-,,,,,,,,,,15.0,20.0,0.75,0.125,-,5.41,14.61,4.72,6.11,0.19,2.15
1508,세부기록,2023,삼성,,49,,,,,,,,,0.463,0.422,,,0.940,0.417,-,,,,,,,,,,2.0,12.2,0.17,0.089,-,12.31,11.87,9.43,9.08,1.38,3.13
1508,세부기록,2021,삼성,,2,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,-0.26,-2.34,-0.37,-,-0.46,-0.63
1508,세부기록,2022,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.50,-0.32
1508,세부기록,2020,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
1508,세부기록,2017,삼성,,0,,,,,,,,,-,-,,,-,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,0.00,-
