선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1682,메인기록,2019,삼성,8,3,2,0,0,0,1,1,0,0,0.000,0.000,0.333,0.000,0.333,0.241,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2022,삼성,4,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2023,삼성,3,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2024,삼성,1,1,0,0,0,0,1,0,0,0,-,-,1.000,-,-,0.777,-,,,,,,,,,,,,,,,,,,,,
1682,기본기록,2019,삼성,8,3,2,0,0,0,1,1,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2022,삼성,4,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2023,삼성,3,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2024,삼성,1,1,0,0,0,0,1,0,0,0,,-,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
1682,세부기록,2019,삼성,,3,,,,,,,,,0.000,0.000,,,0.333,0.241,-,,,,,,,,,,33.3,0.0,-,0.000,-,0.09,1.17,0.10,1.81,0.00,-0.29
1682,세부기록,2022,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
1682,세부기록,2023,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
1682,세부기록,2024,삼성,,1,,,,,,,,,-,-,,,-,0.777,-,,,,,,,,,,0.0,0.0,-,-,-,0.26,-,0.52,-,0.00,0.39
