선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1682,메인기록,2023,삼성,9,17,16,3,0,0,2,1,7,0,0.333,0.188,0.235,0.250,0.485,0.225,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2022,삼성,6,6,6,1,0,0,1,0,3,0,0.333,0.167,0.167,0.167,0.334,0.153,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2024,삼성,8,14,11,1,1,1,2,1,7,0,0.000,0.091,0.286,0.364,0.650,0.303,-,,,,,,,,,,,,,,,,,,,,
1682,기본기록,2023,삼성,9,17,16,3,0,0,2,1,7,0,,0.188,,,,,,2,1,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2022,삼성,6,6,6,1,0,0,1,0,3,0,,0.167,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2024,삼성,8,14,11,1,1,1,2,1,7,0,,0.091,,,,,,0,0,0,0,2,0,0,1,0,,,,,,,,,,,
1682,세부기록,2023,삼성,,17,,,,,,,,,0.333,0.188,,,0.485,0.225,-,,,,,,,,,,5.9,41.2,0.14,0.062,-,1.00,2.08,0.30,1.81,0.01,-1.88
1682,세부기록,2022,삼성,,6,,,,,,,,,0.333,0.167,,,0.334,0.153,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.17,0.90,-0.29,1.81,0.00,-1.06
1682,세부기록,2024,삼성,,14,,,,,,,,,0.000,0.091,,,0.650,0.303,-,,,,,,,,,,7.1,50.0,0.14,0.273,11.00,1.02,2.51,1.23,-11.52,0.01,-0.56
