선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
2005,메인기록,2024,삼성,68,188,161,46,7,14,20,22,47,1,0.358,0.286,0.378,0.453,0.831,0.372,-,,,,,,,,,,,,,,,,,,,,
2005,메인기록,2023,삼성,23,43,34,5,1,2,3,7,12,1,0.190,0.147,0.326,0.235,0.561,0.285,-,,,,,,,,,,,,,,,,,,,,
2005,메인기록,2022,삼성,8,10,10,0,0,0,0,0,5,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
2005,기본기록,2024,삼성,68,188,161,46,7,14,20,22,47,1,,0.286,,,,,,34,4,1,0,3,2,2,1,1,,,,,,,,,,,
2005,기본기록,2023,삼성,23,43,34,5,1,2,3,7,12,1,,0.147,,,,,,4,0,0,0,2,0,0,1,0,,,,,,,,,,,
2005,기본기록,2022,삼성,8,10,10,0,0,0,0,0,5,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005,세부기록,2024,삼성,,188,,,,,,,,,0.358,0.286,,,0.831,0.372,-,,,,,,,,,,11.7,25.0,0.47,0.167,23.00,29.75,6.75,28.48,3.57,-0.13,4.33
2005,세부기록,2023,삼성,,43,,,,,,,,,0.190,0.147,,,0.561,0.285,-,,,,,,,,,,16.3,27.9,0.58,0.088,34.00,3.28,2.95,3.11,1.54,0.20,-2.42
2005,세부기록,2022,삼성,,10,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-1.87,-,0.00,-3.15
