player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1990,2022,삼성,base,empty_base,70.0,130,128.0,32.0,2.0,2.0,2.0,1.0,23.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.291,0.25,,,0.582,0.262,-,0.8,17.7,0.04,0.07,64.0,10.86,3.05,6.64,1.81,0.08,-10.06
1990,2022,삼성,base,first,50.0,44,42.0,7.0,3.0,3.0,6.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.121,0.167,,,0.586,0.25,-,4.6,13.6,0.33,0.214,14.0,2.25,1.6,1.77,-1.82,0.02,-3.88
1990,2022,삼성,base,first_second,27.0,19,16.0,7.0,1.0,4.0,5.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.545,0.438,,,1.096,0.482,-,5.3,21.0,0.25,0.187,16.0,3.57,7.41,4.78,-3.32,0.02,2.33
1990,2022,삼성,base,first_third,14.0,5,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,0.0,-,0.0,-,0.0,0.0,-0.93,-,0.0,-1.58
1990,2022,삼성,base,full_base,14.0,3,3.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,,,0.666,0.306,-,0.0,66.7,0.0,0.0,-,0.33,4.5,0.27,21.81,0.0,-0.11
1990,2022,삼성,base,on_base,67.0,109,102.0,22.0,5.0,21.0,21.0,4.0,21.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.224,0.216,,,0.618,0.27,-,3.7,19.3,0.19,0.157,20.4,7.45,2.26,6.41,2.47,0.06,-7.59
1990,2022,삼성,base,scoring_position,54.0,65,60.0,15.0,2.0,18.0,15.0,2.0,15.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.302,0.25,,,0.641,0.285,-,3.1,23.1,0.13,0.117,30.0,5.19,2.75,4.68,4.36,0.04,-3.67
1990,2022,삼성,base,second,27.0,25,24.0,5.0,1.0,4.0,4.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.208,,,0.583,0.249,-,0.0,28.0,0.0,0.167,24.0,1.9,2.57,0.99,5.56,0.01,-2.22
1990,2022,삼성,base,second_third,13.0,8,7.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.286,,,0.661,0.32,-,12.5,0.0,-,0.0,-,0.85,4.58,0.83,10.15,0.01,-0.19
1990,2022,삼성,base,third,7.0,5,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,40.0,0.0,0.0,-,0.0,0.0,-0.93,-,0.0,-1.58
1990,2022,삼성,hitside,left,35.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
1990,2022,삼성,hitside,right,75.0,239,230.0,54.0,7.0,19.0,23.0,5.0,44.0,0.0,43.0,4.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.263,0.235,,,0.597,0.266,-,2.1,18.4,0.11,0.108,32.86,18.55,2.71,13.04,1.65,0.14,-17.67
