player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
704,2023,삼성,base,empty_base,63.0,140,128.0,32.0,1.0,1.0,1.0,10.0,20.0,0.0,28.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.29,0.25,,,0.611,0.288,-,7.1,14.3,0.5,0.047,128.0,12.92,3.63,10.46,1.81,0.11,-7.53
704,2023,삼성,base,first,57.0,54,45.0,14.0,0.0,3.0,1.0,3.0,3.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.333,0.311,,,0.687,0.321,-,5.6,5.6,1.0,0.022,-,5.93,3.81,5.65,2.26,2.54,-1.29
704,2023,삼성,base,first_second,38.0,22,21.0,5.0,0.0,6.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.278,0.238,,,0.511,0.242,-,4.6,13.6,0.33,0.0,-,1.43,2.27,0.72,6.75,0.35,-2.1
704,2023,삼성,base,first_third,23.0,10,9.0,6.0,0.0,3.0,7.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,,,1.478,0.659,-,10.0,0.0,-,0.111,-,6.17,55.57,4.12,6.66,0.52,2.83
704,2023,삼성,base,full_base,23.0,13,10.0,2.0,0.0,6.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,,,0.508,0.253,-,15.4,7.7,2.0,0.0,-,0.94,2.81,0.56,9.31,0.01,-1.11
704,2023,삼성,base,on_base,63.0,129,107.0,31.0,1.0,34.0,27.0,9.0,10.0,22.0,28.0,2.0,0.0,0.0,1.0,4.0,12.0,7.0,0.0,0.3,0.29,,,0.675,0.31,-,7.0,7.8,0.9,0.046,107.0,14.83,4.22,12.26,7.15,3.77,-4.32
704,2023,삼성,base,scoring_position,56.0,75,62.0,17.0,1.0,31.0,26.0,6.0,7.0,7.0,15.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,0.276,0.274,,,0.668,0.303,-,8.0,9.3,0.86,0.065,62.0,8.68,4.42,6.66,10.23,1.23,-2.98
704,2023,삼성,base,second,35.0,18,13.0,2.0,1.0,8.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.091,0.154,,,0.698,0.319,-,11.1,5.6,2.0,0.231,13.0,1.75,3.37,1.85,18.21,0.34,-0.46
704,2023,삼성,base,second_third,13.0,4,3.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,25.0,0.0,0.0,-,0.0,0.0,-0.75,-,0.0,-1.26
704,2023,삼성,base,third,15.0,8,6.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.286,0.333,,,0.583,0.23,-,0.0,12.5,0.0,0.0,-,0.76,3.42,0.18,4.31,0.01,-0.85
704,2023,삼성,hitside,left,65.0,269,235.0,63.0,2.0,22.0,28.0,19.0,30.0,11.0,56.0,5.0,0.0,0.0,3.0,4.0,12.0,7.0,0.0,0.295,0.268,,,0.641,0.298,-,7.1,11.2,0.63,0.047,117.5,26.58,3.76,22.63,4.2,2.05,-11.93
704,2023,삼성,hitside,right,43.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,1.66,-
704,2023,삼성,homeaway,away,32.0,137,120.0,27.0,0.0,18.0,9.0,9.0,21.0,8.0,24.0,3.0,0.0,0.0,1.0,2.0,7.0,5.0,0.0,0.267,0.225,,,0.53,0.251,-,6.6,15.3,0.43,0.025,-,9.44,2.43,5.68,4.97,1.43,-11.92
