player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
2250,2024,삼성,base,empty_base,6.0,14,13.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.308,,,0.972,0.413,-,7.1,21.4,0.33,0.307,13.0,2.95,8.85,2.64,1.81,0.01,0.84
2250,2024,삼성,base,first,5.0,4,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,,,1.25,0.489,-,0.0,25.0,0.0,0.75,4.0,-1.0,-5.4,1.03,-,-0.46,0.52
2250,2024,삼성,base,first_second,3.0,4,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.25,,,0.75,0.317,-,0.0,25.0,0.0,0.25,-,0.5,4.5,0.4,-,0.0,-0.11
2250,2024,삼성,base,first_third,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
2250,2024,삼성,base,on_base,6.0,11,11.0,4.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.429,0.364,,,1.091,0.46,-,0.0,27.3,0.0,0.363,11.0,1.45,4.36,2.55,-2.09,-0.46,1.13
2250,2024,삼성,base,scoring_position,4.0,7,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.429,,,1.0,0.444,-,0.0,28.6,0.0,0.142,-,1.71,11.57,1.51,1.81,0.01,0.62
2250,2024,삼성,base,second,3.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,,,1.0,0.46,-,0.0,50.0,0.0,0.0,-,0.5,13.5,0.46,1.81,0.0,0.2
2250,2024,삼성,base,second_third,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
2250,2024,삼성,base,third,2.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.919,-,0.0,0.0,-,0.0,-,1.0,-,0.65,1.81,0.0,0.52
2250,2024,삼성,hitside,left,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
2250,2024,삼성,hitside,right,7.0,25,24.0,8.0,2.0,2.0,5.0,1.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.333,,,1.027,0.434,-,4.0,24.0,0.17,0.334,12.0,4.55,6.83,5.19,0.38,-0.45,1.98
2250,2024,삼성,homeaway,away,2.0,8,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.286,,,0.661,0.32,-,12.5,25.0,0.5,0.0,-,0.57,2.54,0.83,3.25,-0.45,-0.19
2250,2024,삼성,homeaway,home,5.0,17,17.0,6.0,2.0,2.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364,0.353,,,1.177,0.487,-,0.0,23.5,0.0,0.471,8.5,4.12,9.26,4.35,-1.82,0.01,2.17
2250,2024,삼성,month,7-7,6.0,24,23.0,8.0,2.0,2.0,5.0,1.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.348,,,1.071,0.452,-,4.2,20.8,0.2,0.348,11.5,4.74,7.53,5.38,0.38,-0.45,2.29
2250,2024,삼성,month,8-8,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,,,0.0,0.0,-,0.0,100.0,0.0,0.0,-,0.0,0.0,-0.19,-,0.0,-0.32
2250,2024,삼성,opponent,team08,3.0,9,8.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.25,,,0.583,0.285,-,11.1,33.3,0.33,0.0,-,0.5,1.94,0.65,3.25,-0.45,-0.51
2250,2024,삼성,opponent,team09,3.0,15,15.0,6.0,2.0,2.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364,0.4,,,1.333,0.552,-,0.0,13.3,0.0,0.533,7.5,4.67,12.6,4.73,-1.82,0.01,2.8
2250,2024,삼성,outcount,0-0,5.0,7,6.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,,,2.071,0.794,-,14.3,0.0,-,1.0,3.0,2.65,14.29,3.74,-6.38,-0.46,2.84
2250,2024,삼성,outcount,1-1,6.0,9,9.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.111,,,0.333,0.141,-,0.0,33.3,0.0,0.111,-,0.22,0.75,-0.53,-,0.0,-1.69
2250,2024,삼성,outcount,2-2,5.0,9,9.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.444,,,1.0,0.447,-,0.0,33.3,0.0,0.112,-,2.22,12.0,1.98,1.81,0.01,0.82
2250,2024,삼성,pitchside,left,4.0,8,8.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,,,1.375,0.561,-,0.0,37.5,0.0,0.625,8.0,3.0,16.2,2.59,-,0.0,1.56
2250,2024,삼성,pitchside,right,5.0,15,14.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.273,0.286,,,0.833,0.363,-,6.7,13.3,0.5,0.214,14.0,1.45,3.27,2.14,-0.61,-0.45,0.21
2250,2024,삼성,pitchside,unknown,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,,,1.0,0.46,-,0.0,50.0,0.0,0.0,-,0.5,13.5,0.46,1.81,0.0,0.2
2250,2024,삼성,total,,7.0,25,24.0,8.0,2.0,2.0,5.0,1.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.333,,,1.027,0.421,0.21,4.0,24.0,0.17,0.334,12.0,4.55,6.82,5.26,0.38,-0.49,1.88
2250,2024,삼성,weekday,1-1,2.0,5,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.145,-,20.0,60.0,0.33,0.0,-,0.05,0.35,-0.28,1.81,0.0,-0.92
2250,2024,삼성,weekday,2-2,1.0,4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,,,1.0,0.46,-,0.0,0.0,-,0.0,-,0.5,4.5,0.92,3.62,-0.46,0.41
