player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1687,2019,삼성,base,empty_base,53.0,61,56.0,10.0,2.0,2.0,2.0,5.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.179,,,0.603,0.267,-,8.2,36.1,0.23,0.178,28.0,5.24,3.07,3.4,1.81,0.03,-4.44
1687,2019,삼성,base,first,22.0,19,16.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.25,,,0.607,0.279,-,5.3,42.1,0.12,0.063,-,1.66,3.2,1.27,1.81,0.01,-1.17
1687,2019,삼성,base,first_second,20.0,15,14.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.286,,,0.69,0.317,-,6.7,26.7,0.25,0.071,-,1.75,4.73,1.51,1.81,0.01,-0.41
1687,2019,삼성,base,first_third,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,0.0,-,0.0,-,0.0,0.0,-0.19,-,0.0,-0.32
1687,2019,삼성,base,full_base,6.0,3,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,,,0.833,0.306,-,0.0,33.3,0.0,0.0,-,0.51,6.84,0.27,1.81,0.0,-0.11
1687,2019,삼성,base,on_base,36.0,45,37.0,9.0,0.0,5.0,5.0,3.0,14.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.375,0.243,,,0.59,0.272,-,6.7,31.1,0.21,0.054,-,3.83,3.14,2.71,3.9,0.03,-3.08
1687,2019,삼성,base,scoring_position,25.0,26,21.0,5.0,0.0,5.0,5.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.313,0.238,,,0.578,0.266,-,7.7,23.1,0.33,0.048,-,2.18,3.09,1.44,5.39,0.02,-1.9
1687,2019,삼성,base,second,9.0,5,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,20.0,0.0,0.0,-,0.0,0.0,-0.93,-,0.0,-1.58
1687,2019,삼성,base,second_third,7.0,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,0.0,-,0.0,-,0.0,0.0,-0.19,-,0.0,-0.32
1687,2019,삼성,base,third,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,0.724,-,100.0,0.0,-,-,-,0.26,-,0.47,-,0.0,0.34
1687,2019,삼성,hitside,left,15.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
1687,2019,삼성,hitside,right,46.0,106,93.0,19.0,2.0,4.0,7.0,8.0,36.0,0.0,11.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.304,0.204,,,0.598,0.269,-,7.6,34.0,0.22,0.129,46.5,9.09,3.11,6.09,2.21,0.05,-7.53
1687,2019,삼성,homeaway,away,30.0,45,41.0,6.0,1.0,1.0,3.0,3.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.185,0.146,,,0.449,0.206,-,6.7,28.9,0.23,0.098,41.0,2.26,1.7,0.03,1.81,0.02,-5.76
1687,2019,삼성,homeaway,home,31.0,61,52.0,13.0,1.0,6.0,4.0,5.0,23.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.414,0.25,,,0.714,0.316,-,8.2,37.7,0.22,0.154,52.0,7.19,4.52,6.14,3.28,0.03,-1.7
1687,2019,삼성,month,5-5,13.0,16,15.0,3.0,0.0,1.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333,0.2,,,0.455,0.194,-,0.0,43.8,0.0,0.067,-,0.85,1.76,-0.17,3.48,0.01,-2.22
