player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
86,2024,삼성,base,empty_base,47.0,61,55.0,10.0,3.0,3.0,3.0,6.0,26.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.182,,,0.662,0.29,-,9.8,42.6,0.23,0.218,18.33,6.18,3.71,4.68,1.81,0.03,-3.15
86,2024,삼성,base,first,37.0,36,29.0,9.0,2.0,2.0,4.0,7.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333,0.31,,,0.996,0.438,-,19.4,16.7,1.17,0.242,14.5,6.44,7.55,7.6,-1.42,-0.43,2.98
86,2024,삼성,base,first_second,24.0,11,10.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.2,,,0.573,0.265,-,9.1,36.4,0.25,0.1,-,0.59,1.78,0.59,-1.52,0.01,-0.82
86,2024,삼성,base,first_third,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,0.0,-,0.0,-,0.0,0.0,-0.19,-,0.0,-0.32
86,2024,삼성,base,full_base,12.0,4,3.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,75.0,0.0,0.0,-,0.0,0.0,-0.75,-,0.0,-1.26
86,2024,삼성,base,on_base,49.0,67,56.0,15.0,2.0,14.0,11.0,8.0,16.0,0.0,11.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.325,0.268,,,0.769,0.345,-,11.9,23.9,0.5,0.143,28.0,7.87,4.52,8.5,2.08,-0.41,-0.1
86,2024,삼성,base,scoring_position,36.0,31,27.0,6.0,0.0,12.0,7.0,1.0,10.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.316,0.222,,,0.517,0.238,-,3.2,32.3,0.1,0.037,-,1.93,2.17,0.9,9.46,0.02,-3.08
86,2024,삼성,base,second,12.0,8,8.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.125,,,0.25,0.115,-,0.0,25.0,0.0,0.0,-,0.13,0.48,-0.66,16.81,0.0,-1.69
86,2024,삼성,base,second_third,11.0,2,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-,0.0,50.0,0.0,0.0,-,0.0,0.0,-0.37,-,0.0,-0.63
86,2024,삼성,base,third,5.0,5,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.75,1.0,,,1.8,0.707,-,0.0,0.0,-,0.0,-,3.02,81.65,2.28,1.81,0.01,1.64
