player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
2178,2024,삼성,base,empty_base,70.0,156,139.0,40.0,3.0,3.0,3.0,16.0,16.0,0.0,30.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.308,0.288,,,0.768,0.35,-,10.3,10.3,1.0,0.115,46.33,22.08,6.02,20.55,1.81,0.13,0.51
2178,2024,삼성,base,first,56.0,65,59.0,20.0,0.0,4.0,2.0,6.0,8.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.392,0.339,,,0.773,0.36,-,9.2,12.3,0.75,0.034,-,8.15,5.12,9.15,0.32,0.23,0.79
2178,2024,삼성,base,first_second,42.0,25,23.0,4.0,0.0,3.0,4.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,0.174,,,0.457,0.219,-,8.0,20.0,0.4,0.043,-,1.1,1.49,0.3,2.09,0.01,-2.91
2178,2024,삼성,base,first_third,32.0,11,6.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.167,,,0.712,0.413,-,45.4,0.0,-,0.0,-,1.05,4.7,2.07,-0.69,0.02,0.66
2178,2024,삼성,base,full_base,26.0,7,4.0,3.0,0.0,5.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.75,,,1.714,0.651,-,28.6,0.0,-,0.25,-,3.6,48.6,2.83,6.81,0.01,1.93
2178,2024,삼성,base,on_base,70.0,159,133.0,40.0,1.0,25.0,33.0,23.0,17.0,1.0,33.0,6.0,0.0,3.0,0.0,3.0,3.0,6.0,0.0,0.331,0.301,,,0.764,0.349,-,14.5,10.7,1.35,0.067,133.0,20.18,5.34,20.67,2.44,0.32,0.24
2178,2024,삼성,base,scoring_position,67.0,94,74.0,20.0,1.0,21.0,31.0,17.0,9.0,0.0,15.0,4.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,0.284,0.27,,,0.759,0.34,-,18.1,9.6,1.89,0.095,74.0,11.99,5.49,11.5,3.59,0.08,-0.58
2178,2024,삼성,base,second,38.0,35,29.0,9.0,1.0,3.0,8.0,6.0,3.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.32,0.31,,,0.912,0.381,-,17.1,8.6,2.0,0.173,29.0,6.33,8.55,5.57,2.72,0.03,1.07
2178,2024,삼성,base,second_third,15.0,8,6.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.429,0.5,,,1.0,0.435,-,12.5,0.0,-,0.0,-,1.89,12.76,1.67,4.31,0.01,0.64
2178,2024,삼성,base,third,12.0,8,6.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.125,0.091,-,12.5,12.5,1.0,0.0,-,0.1,0.38,-0.84,16.81,0.0,-1.86
2178,2024,삼성,hitside,left,52.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
2178,2024,삼성,hitside,right,72.0,315,272.0,80.0,4.0,14.0,36.0,39.0,33.0,1.0,63.0,13.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.319,0.294,,,0.767,0.35,-,12.4,10.5,1.18,0.092,68.0,42.23,5.67,41.22,1.81,0.45,0.75
2178,2024,삼성,homeaway,away,37.0,166,137.0,37.0,0.0,13.0,14.0,27.0,15.0,0.0,34.0,3.0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,0.298,0.27,,,0.678,0.322,-,16.3,9.0,1.8,0.022,-,17.09,4.35,17.52,1.57,0.16,-3.81
2178,2024,삼성,homeaway,home,35.0,149,135.0,43.0,4.0,15.0,22.0,12.0,18.0,1.0,29.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.342,0.319,,,0.857,0.38,-,8.0,12.1,0.67,0.162,33.75,25.16,7.15,23.62,2.93,0.29,4.48
2178,2024,삼성,month,3-3,8.0,37,34.0,11.0,1.0,3.0,6.0,3.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.357,0.324,,,0.79,0.36,-,8.1,13.5,0.6,0.088,34.0,5.38,6.05,5.19,2.23,0.2,0.44
2178,2024,삼성,month,4-4,19.0,84,69.0,27.0,2.0,10.0,9.0,15.0,7.0,0.0,22.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.417,0.391,,,1.022,0.455,-,17.9,8.3,2.14,0.131,34.5,19.22,12.07,19.08,2.2,0.1,8.29
2178,2024,삼성,month,5-5,24.0,108,92.0,25.0,1.0,10.0,8.0,14.0,8.0,0.0,19.0,5.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.286,0.272,,,0.729,0.336,-,13.0,7.4,1.75,0.087,92.0,12.73,4.84,12.8,1.62,0.09,-1.08
2178,2024,삼성,month,6-6,18.0,74,67.0,14.0,0.0,5.0,12.0,6.0,11.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.246,0.209,,,0.539,0.251,-,8.1,14.9,0.54,0.06,-,5.16,2.53,3.08,2.35,0.05,-6.42
2178,2024,삼성,month,7-7,3.0,12,10.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333,0.3,,,0.733,0.319,-,8.3,16.7,0.5,0.1,-,1.59,5.38,1.24,1.81,0.01,-0.3
2178,2024,삼성,opponent,team01,8.0,36,31.0,12.0,1.0,6.0,10.0,5.0,4.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.423,0.387,,,1.085,0.467,-,13.9,11.1,1.25,0.226,31.0,9.46,13.45,8.56,3.48,0.03,3.94
2178,2024,삼성,opponent,team03,5.0,21,19.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.235,0.211,,,0.554,0.243,-,4.8,14.3,0.33,0.105,-,1.61,2.72,0.71,1.81,0.01,-1.99
2178,2024,삼성,opponent,team04,9.0,41,38.0,8.0,0.0,2.0,3.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.216,0.211,,,0.479,0.232,-,7.3,2.4,3.0,0.0,-,1.93,1.63,1.0,0.56,0.03,-4.27
2178,2024,삼성,opponent,team05,11.0,42,35.0,12.0,0.0,4.0,4.0,7.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.353,0.343,,,0.795,0.383,-,16.7,2.4,7.0,0.0,-,5.92,6.66,6.79,1.69,0.05,1.39
2178,2024,삼성,opponent,team07,6.0,26,22.0,10.0,1.0,2.0,6.0,4.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.455,,,1.265,0.545,-,15.4,11.5,1.33,0.272,22.0,8.52,17.7,8.02,-0.02,0.03,4.68
