선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
2073,메인기록,2022,삼성,3,3,3,2,0,1,1,0,1,0,1.000,0.667,0.667,0.667,1.334,0.613,-,,,,,,,,,,,,,,,,,,,,
2073,메인기록,2024,삼성,57,69,57,11,0,8,8,9,25,0,0.344,0.193,0.313,0.211,0.524,0.265,-,,,,,,,,,,,,,,,,,,,,
2073,메인기록,2023,삼성,10,13,11,1,0,3,2,0,3,0,0.111,0.091,0.083,0.091,0.174,0.077,-,,,,,,,,,,,,,,,,,,,,
2073,기본기록,2022,삼성,3,3,3,2,0,1,1,0,1,0,,0.667,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
2073,기본기록,2024,삼성,57,69,57,11,0,8,8,9,25,0,,0.193,,,,,,10,1,0,0,1,0,2,0,0,,,,,,,,,,,
2073,기본기록,2023,삼성,10,13,11,1,0,3,2,0,3,0,,0.091,,,,,,1,0,0,0,0,1,2,0,0,,,,,,,,,,,
2073,세부기록,2022,삼성,,3,,,,,,,,,1.000,0.667,,,1.334,0.613,-,,,,,,,,,,0.0,33.3,0.00,0.000,-,1.33,36.00,1.11,4.31,0.01,0.72
2073,세부기록,2024,삼성,,69,,,,,,,,,0.344,0.193,,,0.524,0.265,-,,,,,,,,,,13.0,36.2,0.36,0.018,-,4.76,2.68,3.73,3.92,0.06,-5.14
2073,세부기록,2023,삼성,,13,,,,,,,,,0.111,0.091,,,0.174,0.077,-,,,,,,,,,,0.0,23.1,0.00,0.000,-,0.16,0.35,-1.52,16.81,0.00,-3.19
