선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1754,메인기록,2024,삼성,68,283,241,68,1,50,20,32,22,21,0.307,0.282,0.380,0.336,0.716,0.340,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2022,삼성,55,215,180,50,0,31,14,24,28,14,0.327,0.278,0.367,0.317,0.684,0.326,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2023,삼성,47,170,142,39,0,28,7,21,21,7,0.322,0.275,0.383,0.296,0.679,0.331,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2021,삼성,61,176,158,41,1,27,12,13,17,13,0.282,0.259,0.312,0.291,0.603,0.282,-,,,,,,,,,,,,,,,,,,,,
1754,메인기록,2020,삼성,67,131,119,30,1,22,6,10,18,11,0.290,0.252,0.315,0.311,0.626,0.293,-,,,,,,,,,,,,,,,,,,,,
1754,기본기록,2024,삼성,68,283,241,68,1,50,20,32,22,21,,0.282,,,,,,58,8,1,0,6,0,4,1,2,,,,,,,,,,,
1754,기본기록,2022,삼성,55,215,180,50,0,31,14,24,28,14,,0.278,,,,,,45,3,2,0,2,1,8,1,2,,,,,,,,,,,
1754,기본기록,2023,삼성,47,170,142,39,0,28,7,21,21,7,,0.275,,,,,,37,1,1,0,4,0,3,1,0,,,,,,,,,,,
1754,기본기록,2021,삼성,61,176,158,41,1,27,12,13,17,13,,0.259,,,,,,38,2,0,0,0,2,5,0,2,,,,,,,,,,,
1754,기본기록,2020,삼성,67,131,119,30,1,22,6,10,18,11,,0.252,,,,,,26,2,1,0,1,0,1,1,1,,,,,,,,,,,
1754,세부기록,2024,삼성,,283,,,,,,,,,0.307,0.282,,,0.716,0.340,-,,,,,,,,,,11.3,7.8,1.46,0.054,241.00,37.81,5.67,34.66,7.61,2.84,-1.70
1754,세부기록,2022,삼성,,215,,,,,,,,,0.327,0.278,,,0.684,0.326,-,,,,,,,,,,11.2,13.0,0.86,0.039,-,25.65,4.91,23.55,7.62,1.61,-4.07
1754,세부기록,2023,삼성,,170,,,,,,,,,0.322,0.275,,,0.679,0.331,-,,,,,,,,,,12.4,12.4,1.00,0.021,-,19.90,5.02,19.40,6.91,1.34,-2.44
1754,세부기록,2021,삼성,,176,,,,,,,,,0.282,0.259,,,0.603,0.282,-,,,,,,,,,,7.4,9.7,0.76,0.032,158.00,17.36,3.78,12.27,7.01,1.38,-10.34
1754,세부기록,2020,삼성,,131,,,,,,,,,0.290,0.252,,,0.626,0.293,-,,,,,,,,,,7.6,13.7,0.56,0.059,119.00,13.72,4.03,10.43,8.04,1.47,-6.40
