,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,0.003089075959662175,0.00012087634478061014,5.877724091873773e-05,0.0001542200820106106,0.005992979657073414,0.010503333953766937,0.004003998708707129,0.0026811529446605416,0.00040894280456917406,1.4770000107208082e-05,5.049291688398976e-07,0.060210023389943426,0.0008817601388440884,1.3378874665456345e-06,0.0005552482666373934,2.4493289159527706e-06,0.0005193815228844788,0.008836497191803783,4.845638938106921e-05,0.02946582698192581,0.0039221750246503295,0.012093730611581078,0.45667969623336885,0.022584467768192385,0.34449251107961115,0.00978265269243259,0.0013928204113448472,0.021502332455590977
