,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,woba,bb_pct,k_pct,iso,rc,rc27,wrc,wsb,wraa
0,1.9982071796657984e-05,0.00026695404827291395,3.4918205755994373e-07,0.00693897556869183,0.008887535497821111,0.0015692187360325219,0.0025405799401714544,6.115461514944083e-07,0.0028944486847537914,8.182330510758434e-06,0.01398026790331628,0.00030364543876998927,0.0004605422375664851,4.5225369798851154e-06,0.00044145936280739725,5.240028482488313e-07,0.0008325285218252893,0.00012402788095996188,0.000835774611532969,0.6876945081321485,0.011263948989466761,0.002389127457670168,0.004301850691318884,0.04246121952501795,0.1115641886077714,0.017400688054260916,0.0022467144773697352,0.08056762396210906
