player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
517,2020,삼성,62.0,256,225.0,62.0,6.0,24.0,25.0,26.0,47.0,9.0,44.0,12.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.322,0.276,,,0.764,0.344,-,10.2,18.4,0.55,0.133,37.5,36.09,5.8,32.31,4.8,0.78,-0.59
