선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1499,메인기록,2018,삼성,4,1,1,1,0,0,1,0,0,0,1.000,1.000,1.000,1.000,2.000,0.919,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2017,삼성,2,6,6,3,0,0,2,0,1,0,0.600,0.500,0.500,0.667,1.167,0.517,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2024,삼성,10,24,19,5,0,1,0,2,8,1,0.455,0.263,0.333,0.316,0.649,0.304,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2023,삼성,6,9,8,1,0,1,1,1,2,0,0.167,0.125,0.222,0.125,0.347,0.183,-,,,,,,,,,,,,,,,,,,,,
1499,기본기록,2018,삼성,4,1,1,1,0,0,1,0,0,0,,1.000,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2017,삼성,2,6,6,3,0,0,2,0,1,0,,0.500,,,,,,2,1,0,0,0,0,0,0,1,,,,,,,,,,,
1499,기본기록,2024,삼성,10,24,19,5,0,1,0,2,8,1,,0.263,,,,,,4,1,0,0,0,0,3,0,0,,,,,,,,,,,
1499,기본기록,2023,삼성,6,9,8,1,0,1,1,1,2,0,,0.125,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,세부기록,2018,삼성,,1,,,,,,,,,1.000,1.000,,,2.000,0.919,-,,,,,,,,,,0.0,0.0,-,0.000,-,1.00,-,0.65,1.81,0.00,0.52
1499,세부기록,2017,삼성,,6,,,,,,,,,0.600,0.500,,,1.167,0.517,-,,,,,,,,,,0.0,16.7,0.00,0.167,-,1.33,9.00,1.70,3.62,-0.46,0.93
1499,세부기록,2024,삼성,,24,,,,,,,,,0.455,0.263,,,0.649,0.304,-,,,,,,,,,,8.3,33.3,0.25,0.053,-,2.51,3.98,2.16,3.98,0.18,-0.93
1499,세부기록,2023,삼성,,9,,,,,,,,,0.167,0.125,,,0.347,0.183,-,,,,,,,,,,11.1,22.2,0.50,0.000,-,0.28,1.08,-0.19,4.31,0.01,-1.34
