선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1499,메인기록,2024,삼성,44,96,81,17,0,15,3,7,21,1,0.283,0.210,0.273,0.222,0.495,0.239,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2022,삼성,10,16,15,3,0,1,2,0,3,0,0.231,0.200,0.188,0.200,0.388,0.172,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2023,삼성,22,37,35,6,1,3,5,1,11,0,0.208,0.171,0.189,0.257,0.446,0.197,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2018,삼성,6,4,4,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2017,삼성,4,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2021,삼성,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1499,기본기록,2024,삼성,44,96,81,17,0,15,3,7,21,1,,0.210,,,,,,16,1,0,0,0,0,8,1,2,,,,,,,,,,,
1499,기본기록,2022,삼성,10,16,15,3,0,1,2,0,3,0,,0.200,,,,,,3,0,0,0,0,1,1,0,0,,,,,,,,,,,
1499,기본기록,2023,삼성,22,37,35,6,1,3,5,1,11,0,,0.171,,,,,,5,0,0,0,0,1,1,1,0,,,,,,,,,,,
1499,기본기록,2018,삼성,6,4,4,0,0,0,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2017,삼성,4,1,1,0,0,0,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2021,삼성,1,0,0,0,0,0,0,0,0,0,,-,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,세부기록,2024,삼성,,96,,,,,,,,,0.283,0.210,,,0.495,0.239,-,,,,,,,,,,7.3,21.9,0.33,0.012,-,5.36,1.93,2.93,5.19,-0.69,-9.41
1499,세부기록,2022,삼성,,16,,,,,,,,,0.231,0.200,,,0.388,0.172,-,,,,,,,,,,0.0,18.8,0.00,0.000,-,0.66,1.37,-0.48,3.48,0.01,-2.54
1499,세부기록,2023,삼성,,37,,,,,,,,,0.208,0.171,,,0.446,0.197,-,,,,,,,,,,2.7,29.7,0.09,0.086,35.00,1.59,1.38,-0.30,1.74,0.02,-5.05
1499,세부기록,2018,삼성,,4,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.75,-,0.00,-1.26
1499,세부기록,2017,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
1499,세부기록,2021,삼성,,0,,,,,,,,,-,-,,,-,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,0.00,-
