선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1499,메인기록,2017,삼성,4,5,5,2,0,0,2,0,0,0,0.400,0.400,0.400,0.600,1.000,0.437,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2018,삼성,10,6,6,2,0,2,1,0,1,0,0.400,0.333,0.333,0.333,0.666,0.306,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2023,삼성,34,34,31,7,0,2,4,3,10,0,0.333,0.226,0.294,0.258,0.552,0.263,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2024,삼성,57,54,51,9,0,8,6,2,16,1,0.257,0.176,0.222,0.196,0.418,0.201,-,,,,,,,,,,,,,,,,,,,,
1499,메인기록,2022,삼성,6,7,7,1,0,2,0,0,1,0,0.167,0.143,0.143,0.143,0.286,0.131,-,,,,,,,,,,,,,,,,,,,,
1499,기본기록,2017,삼성,4,5,5,2,0,0,2,0,0,0,,0.400,,,,,,1,1,0,0,0,0,0,0,1,,,,,,,,,,,
1499,기본기록,2018,삼성,10,6,6,2,0,2,1,0,1,0,,0.333,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2023,삼성,34,34,31,7,0,2,4,3,10,0,,0.226,,,,,,6,1,0,0,0,0,0,0,0,,,,,,,,,,,
1499,기본기록,2024,삼성,57,54,51,9,0,8,6,2,16,1,,0.176,,,,,,8,1,0,0,1,0,0,0,1,,,,,,,,,,,
1499,기본기록,2022,삼성,6,7,7,1,0,2,0,0,1,0,,0.143,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
1499,세부기록,2017,삼성,,5,,,,,,,,,0.400,0.400,,,1.000,0.437,-,,,,,,,,,,0.0,0.0,-,0.200,-,0.60,4.05,1.05,4.46,-0.46,0.41
1499,세부기록,2018,삼성,,6,,,,,,,,,0.400,0.333,,,0.666,0.306,-,,,,,,,,,,0.0,16.7,0.00,0.000,-,0.67,4.50,0.55,6.81,0.01,-0.22
1499,세부기록,2023,삼성,,34,,,,,,,,,0.333,0.226,,,0.552,0.263,-,,,,,,,,,,8.8,29.4,0.30,0.032,-,2.58,2.91,1.79,2.81,0.03,-2.58
1499,세부기록,2024,삼성,,54,,,,,,,,,0.257,0.176,,,0.418,0.201,-,,,,,,,,,,3.7,29.6,0.12,0.020,-,2.30,1.45,-0.23,7.10,-0.26,-7.17
1499,세부기록,2022,삼성,,7,,,,,,,,,0.167,0.143,,,0.286,0.131,-,,,,,,,,,,0.0,14.3,0.00,0.000,-,0.14,0.64,-0.47,11.81,0.00,-1.37
