선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1687,메인기록,2021,삼성,7,4,3,1,0,0,0,0,2,0,1.000,0.333,0.333,0.333,0.666,0.306,-,,,,,,,,,,,,,,,,,,,,
1687,메인기록,2020,삼성,13,9,7,2,0,0,1,1,3,0,0.500,0.286,0.375,0.429,0.804,0.364,-,,,,,,,,,,,,,,,,,,,,
1687,메인기록,2019,삼성,22,19,16,4,0,0,0,1,8,0,0.500,0.250,0.294,0.313,0.607,0.279,-,,,,,,,,,,,,,,,,,,,,
1687,메인기록,2023,삼성,4,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1687,기본기록,2021,삼성,7,4,3,1,0,0,0,0,2,0,,0.333,,,,,,1,0,0,0,0,0,1,0,1,,,,,,,,,,,
1687,기본기록,2020,삼성,13,9,7,2,0,0,1,1,3,0,,0.286,,,,,,1,1,0,0,0,0,1,0,0,,,,,,,,,,,
1687,기본기록,2019,삼성,22,19,16,4,0,0,0,1,8,0,,0.250,,,,,,3,1,0,0,0,0,2,0,0,,,,,,,,,,,
1687,기본기록,2023,삼성,4,1,1,0,0,0,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1687,세부기록,2021,삼성,,4,,,,,,,,,1.000,0.333,,,0.666,0.306,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,0.37,4.46,-0.46,-0.15
1687,세부기록,2020,삼성,,9,,,,,,,,,0.500,0.286,,,0.804,0.364,-,,,,,,,,,,11.1,33.3,0.33,0.143,-,1.26,5.67,1.29,1.81,0.01,0.14
1687,세부기록,2019,삼성,,19,,,,,,,,,0.500,0.250,,,0.607,0.279,-,,,,,,,,,,5.3,42.1,0.12,0.063,-,1.66,3.20,1.27,1.81,0.01,-1.17
1687,세부기록,2023,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
