player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
221,2024,삼성,76.0,285,249.0,61.0,20.0,42.0,60.0,31.0,83.0,3.0,36.0,5.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.277,0.245,,,0.839,0.356,0.52,10.9,29.1,0.37,0.261,12.45,43.43,6.01,41.97,3.32,0.59,3.45
