선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1436,메인기록,2016,삼성,6,3,2,1,0,1,0,0,1,0,1.000,0.500,0.500,0.500,1.000,0.460,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2019,삼성,13,33,31,9,2,3,6,1,11,1,0.389,0.290,0.333,0.548,0.881,0.380,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2023,삼성,68,94,83,21,1,16,14,5,22,3,0.323,0.253,0.304,0.410,0.714,0.316,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2024,삼성,108,222,193,48,15,32,35,15,65,8,0.287,0.249,0.329,0.528,0.857,0.368,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2020,삼성,81,189,168,33,10,17,25,14,53,2,0.217,0.196,0.269,0.417,0.686,0.299,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2022,삼성,11,27,21,2,0,4,1,5,6,0,0.133,0.095,0.296,0.095,0.391,0.231,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2017,삼성,8,6,5,0,0,3,0,0,3,0,0.000,0.000,0.167,0.000,0.167,0.130,-,,,,,,,,,,,,,,,,,,,,
1436,기본기록,2016,삼성,6,3,2,1,0,1,0,0,1,0,,0.500,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
1436,기본기록,2019,삼성,13,33,31,9,2,3,6,1,11,1,,0.290,,,,,,5,2,0,0,1,0,0,0,1,,,,,,,,,,,
1436,기본기록,2023,삼성,68,94,83,21,1,16,14,5,22,3,,0.253,,,,,,11,8,1,0,2,2,4,0,2,,,,,,,,,,,
1436,기본기록,2024,삼성,108,222,193,48,15,32,35,15,65,8,,0.249,,,,,,24,9,0,0,9,2,5,3,0,,,,,,,,,,,
1436,기본기록,2020,삼성,81,189,168,33,10,17,25,14,53,2,,0.196,,,,,,17,5,1,0,3,1,4,5,1,,,,,,,,,,,
1436,기본기록,2022,삼성,11,27,21,2,0,4,1,5,6,0,,0.095,,,,,,2,0,0,0,1,0,0,1,0,,,,,,,,,,,
1436,기본기록,2017,삼성,8,6,5,0,0,3,0,0,3,0,,0.000,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
1436,세부기록,2016,삼성,,3,,,,,,,,,1.000,0.500,,,1.000,0.460,-,,,,,,,,,,0.0,33.3,0.00,0.000,-,0.51,6.84,0.69,6.81,0.00,0.31
1436,세부기록,2019,삼성,,33,,,,,,,,,0.389,0.290,,,0.881,0.380,-,,,,,,,,,,3.0,33.3,0.09,0.258,15.50,5.47,6.42,5.24,4.12,-0.28,1.00
1436,세부기록,2023,삼성,,94,,,,,,,,,0.323,0.253,,,0.714,0.316,-,,,,,,,,,,5.3,23.4,0.23,0.157,83.00,10.91,4.33,9.44,8.53,-0.37,-2.64
1436,세부기록,2024,삼성,,222,,,,,,,,,0.287,0.249,,,0.857,0.368,-,,,,,,,,,,6.8,29.3,0.23,0.279,12.87,35.74,6.31,32.85,5.32,1.47,4.33
1436,세부기록,2020,삼성,,189,,,,,,,,,0.217,0.196,,,0.686,0.299,-,,,,,,,,,,7.4,28.0,0.26,0.221,16.80,18.05,3.36,16.13,3.03,-0.03,-8.16
1436,세부기록,2022,삼성,,27,,,,,,,,,0.133,0.095,,,0.391,0.231,-,,,,,,,,,,18.5,22.2,0.83,0.000,-,0.92,1.25,0.62,2.48,0.02,-2.84
1436,세부기록,2017,삼성,,6,,,,,,,,,0.000,0.000,,,0.167,0.130,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.04,0.23,-0.41,-13.19,0.00,-1.19
