선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1436,메인기록,2020,삼성,62,52,48,10,3,6,6,3,17,3,0.250,0.208,0.255,0.417,0.672,0.291,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2019,삼성,11,7,7,1,0,0,0,0,2,1,0.200,0.143,0.143,0.143,0.286,0.131,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2024,삼성,84,71,58,8,3,5,6,7,19,7,0.139,0.138,0.275,0.293,0.568,0.270,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2023,삼성,59,37,33,4,0,0,1,1,13,3,0.200,0.121,0.194,0.212,0.406,0.197,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2022,삼성,9,7,5,0,0,0,0,2,2,0,0.000,0.000,0.286,0.000,0.286,0.207,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2017,삼성,7,4,3,0,0,1,0,1,2,0,0.000,0.000,0.250,0.000,0.250,0.181,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2016,삼성,3,2,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1436,기본기록,2020,삼성,62,52,48,10,3,6,6,3,17,3,,0.208,,,,,,6,1,0,0,0,0,1,4,0,,,,,,,,,,,
1436,기본기록,2019,삼성,11,7,7,1,0,0,0,0,2,1,,0.143,,,,,,1,0,0,0,0,0,0,1,1,,,,,,,,,,,
1436,기본기록,2024,삼성,84,71,58,8,3,5,6,7,19,7,,0.138,,,,,,5,0,0,0,4,0,2,5,2,,,,,,,,,,,
1436,기본기록,2023,삼성,59,37,33,4,0,0,1,1,13,3,,0.121,,,,,,2,1,1,0,2,0,1,1,3,,,,,,,,,,,
1436,기본기록,2022,삼성,9,7,5,0,0,0,0,2,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1436,기본기록,2017,삼성,7,4,3,0,0,1,0,1,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1436,기본기록,2016,삼성,3,2,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
1436,세부기록,2020,삼성,,52,,,,,,,,,0.250,0.208,,,0.672,0.291,-,,,,,,,,,,5.8,32.7,0.18,0.209,16.00,3.96,2.48,4.02,-0.06,0.52,-2.66
1436,세부기록,2019,삼성,,7,,,,,,,,,0.200,0.143,,,0.286,0.131,-,,,,,,,,,,0.0,28.6,0.00,0.000,-,-0.22,-0.73,-0.47,-2.08,-0.29,-1.37
1436,세부기록,2024,삼성,,71,,,,,,,,,0.139,0.138,,,0.568,0.270,-,,,,,,,,,,9.9,26.8,0.37,0.155,19.33,4.15,1.90,4.17,0.44,0.29,-4.95
1436,세부기록,2023,삼성,,37,,,,,,,,,0.200,0.121,,,0.406,0.197,-,,,,,,,,,,2.7,35.1,0.08,0.091,-,0.80,0.63,-0.29,8.08,-0.87,-5.05
1436,세부기록,2022,삼성,,7,,,,,,,,,0.000,0.000,,,0.286,0.207,-,,,,,,,,,,28.6,28.6,1.00,0.000,-,0.15,0.80,0.01,1.81,0.01,-0.89
1436,세부기록,2017,삼성,,4,,,,,,,,,0.000,0.000,,,0.250,0.181,-,,,,,,,,,,25.0,50.0,0.50,0.000,-,0.07,0.59,-0.09,6.81,0.00,-0.60
1436,세부기록,2016,삼성,,2,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.37,-,0.00,-0.63
