선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1436,메인기록,2024,삼성,63,109,90,20,5,20,15,14,38,1,0.319,0.222,0.352,0.422,0.774,0.351,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2017,삼성,6,14,12,2,0,1,0,1,6,0,0.333,0.167,0.231,0.167,0.398,0.197,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2020,삼성,25,35,33,4,0,4,5,0,6,1,0.143,0.121,0.118,0.182,0.300,0.129,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2023,삼성,34,47,43,4,0,4,3,1,14,1,0.138,0.093,0.133,0.093,0.226,0.115,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2019,삼성,7,12,11,1,0,0,0,1,5,0,0.167,0.091,0.167,0.091,0.258,0.137,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2022,삼성,3,6,6,0,0,1,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1436,메인기록,2016,삼성,2,3,2,0,0,1,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
1436,기본기록,2024,삼성,63,109,90,20,5,20,15,14,38,1,,0.222,,,,,,13,1,1,0,4,0,1,1,2,,,,,,,,,,,
1436,기본기록,2017,삼성,6,14,12,2,0,1,0,1,6,0,,0.167,,,,,,2,0,0,0,0,0,1,0,0,,,,,,,,,,,
1436,기본기록,2020,삼성,25,35,33,4,0,4,5,0,6,1,,0.121,,,,,,2,2,0,0,0,1,2,2,0,,,,,,,,,,,
1436,기본기록,2023,삼성,34,47,43,4,0,4,3,1,14,1,,0.093,,,,,,4,0,0,0,1,0,2,2,0,,,,,,,,,,,
1436,기본기록,2019,삼성,7,12,11,1,0,0,0,1,5,0,,0.091,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,,
1436,기본기록,2022,삼성,3,6,6,0,0,1,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1436,기본기록,2016,삼성,2,3,2,0,0,1,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
1436,세부기록,2024,삼성,,109,,,,,,,,,0.319,0.222,,,0.774,0.351,-,,,,,,,,,,12.8,34.9,0.37,0.200,18.00,14.04,5.12,14.45,6.87,-0.67,0.44
1436,세부기록,2017,삼성,,14,,,,,,,,,0.333,0.167,,,0.398,0.197,-,,,,,,,,,,7.1,42.9,0.17,0.000,-,0.60,1.46,-0.11,3.48,0.01,-1.91
1436,세부기록,2020,삼성,,35,,,,,,,,,0.143,0.121,,,0.300,0.129,-,,,,,,,,,,0.0,17.1,0.00,0.061,-,0.43,0.35,-2.45,6.16,0.17,-6.95
1436,세부기록,2023,삼성,,47,,,,,,,,,0.138,0.093,,,0.226,0.115,-,,,,,,,,,,2.1,29.8,0.07,0.000,-,0.52,0.32,-3.87,5.51,0.18,-9.91
1436,세부기록,2019,삼성,,12,,,,,,,,,0.167,0.091,,,0.258,0.137,-,,,,,,,,,,8.3,41.7,0.20,0.000,-,0.11,0.26,-0.75,-4.85,0.01,-2.29
1436,세부기록,2022,삼성,,6,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,33.3,0.00,0.000,-,0.00,0.00,-1.12,-,0.00,-1.89
1436,세부기록,2016,삼성,,3,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,66.7,0.00,0.000,-,0.00,0.00,-0.56,-,0.00,-0.95
