선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1682,메인기록,2023,삼성,13,15,13,4,0,0,2,2,6,0,0.571,0.308,0.400,0.385,0.785,0.365,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2019,삼성,17,29,25,3,1,2,4,3,10,0,0.143,0.120,0.241,0.240,0.481,0.233,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2022,삼성,10,14,11,1,0,0,2,1,7,0,0.200,0.091,0.214,0.091,0.305,0.173,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2024,삼성,8,8,7,0,0,0,1,0,4,0,0.000,0.000,0.125,0.000,0.125,0.097,-,,,,,,,,,,,,,,,,,,,,
1682,기본기록,2023,삼성,13,15,13,4,0,0,2,2,6,0,,0.308,,,,,,3,1,0,0,0,0,0,1,0,,,,,,,,,,,
1682,기본기록,2019,삼성,17,29,25,3,1,2,4,3,10,0,,0.120,,,,,,2,0,0,0,1,0,0,0,0,,,,,,,,,,,
1682,기본기록,2022,삼성,10,14,11,1,0,0,2,1,7,0,,0.091,,,,,,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
1682,기본기록,2024,삼성,8,8,7,0,0,0,1,0,4,0,,0.000,,,,,,0,0,0,0,1,0,0,1,0,,,,,,,,,,,
1682,세부기록,2023,삼성,,15,,,,,,,,,0.571,0.308,,,0.785,0.365,-,,,,,,,,,,13.3,40.0,0.33,0.077,-,1.84,4.97,2.17,-3.90,0.01,0.24
1682,세부기록,2019,삼성,,29,,,,,,,,,0.143,0.120,,,0.481,0.233,-,,,,,,,,,,10.3,34.5,0.30,0.120,25.00,1.70,2.09,0.71,3.06,0.02,-3.01
1682,세부기록,2022,삼성,,14,,,,,,,,,0.200,0.091,,,0.305,0.173,-,,,,,,,,,,7.1,50.0,0.14,0.000,-,0.44,1.07,-0.42,1.81,0.01,-2.21
1682,세부기록,2024,삼성,,8,,,,,,,,,0.000,0.000,,,0.125,0.097,-,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.00,0.00,-0.79,-11.52,0.00,-1.82
