선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1682,메인기록,2019,삼성,24,31,28,10,2,2,2,3,8,0,0.444,0.357,0.419,0.607,1.026,0.445,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2022,삼성,9,8,8,2,0,0,0,0,3,0,0.400,0.250,0.250,0.250,0.500,0.230,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2024,삼성,9,9,7,1,1,1,1,1,5,0,0.000,0.143,0.333,0.571,0.904,0.384,-,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2023,삼성,18,18,18,2,0,0,0,0,7,0,0.182,0.111,0.111,0.222,0.333,0.146,-,,,,,,,,,,,,,,,,,,,,
1682,기본기록,2019,삼성,24,31,28,10,2,2,2,3,8,0,,0.357,,,,,,7,1,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2022,삼성,9,8,8,2,0,0,0,0,3,0,,0.250,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
1682,기본기록,2024,삼성,9,9,7,1,1,1,1,1,5,0,,0.143,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
1682,기본기록,2023,삼성,18,18,18,2,0,0,0,0,7,0,,0.111,,,,,,1,0,1,0,0,0,0,0,0,,,,,,,,,,,
1682,세부기록,2019,삼성,,31,,,,,,,,,0.444,0.357,,,1.026,0.445,-,,,,,,,,,,9.7,25.8,0.38,0.250,14.00,7.46,11.18,6.74,1.81,0.03,2.76
1682,세부기록,2022,삼성,,8,,,,,,,,,0.400,0.250,,,0.500,0.230,-,,,,,,,,,,0.0,37.5,0.00,0.000,-,0.50,2.25,0.18,1.81,0.01,-0.85
1682,세부기록,2024,삼성,,9,,,,,,,,,0.000,0.143,,,0.904,0.384,-,,,,,,,,,,11.1,55.6,0.20,0.428,7.00,1.51,6.78,1.46,-,0.01,0.31
1682,세부기록,2023,삼성,,18,,,,,,,,,0.182,0.111,,,0.333,0.146,-,,,,,,,,,,0.0,38.9,0.00,0.111,-,0.44,0.75,-0.98,10.91,0.00,-3.29
