선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
738,메인기록,2023,삼성,116,316,278,82,8,39,49,29,38,4,0.315,0.295,0.368,0.424,0.792,0.354,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2021,삼성,112,310,275,80,15,37,45,29,35,0,0.285,0.291,0.361,0.509,0.870,0.377,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2024,삼성,120,286,251,73,13,31,55,23,32,2,0.284,0.291,0.360,0.498,0.858,0.374,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2020,삼성,101,277,246,68,15,33,42,25,40,0,0.273,0.276,0.347,0.496,0.843,0.366,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2022,삼성,120,324,286,68,7,22,48,33,47,0,0.261,0.238,0.319,0.357,0.676,0.304,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2018,삼성,115,304,272,62,13,23,41,21,63,0,0.245,0.228,0.296,0.401,0.697,0.302,-,,,,,,,,,,,,,,,,,,,,
738,메인기록,2019,삼성,102,266,236,52,10,25,28,21,61,0,0.253,0.220,0.299,0.398,0.697,0.308,-,,,,,,,,,,,,,,,,,,,,
738,기본기록,2023,삼성,116,316,278,82,8,39,49,29,38,4,,0.295,,,,,,62,12,0,3,5,3,4,11,0,,,,,,,,,,,
738,기본기록,2021,삼성,112,310,275,80,15,37,45,29,35,0,,0.291,,,,,,50,15,0,2,3,3,3,11,0,,,,,,,,,,,
738,기본기록,2024,삼성,120,286,251,73,13,31,55,23,32,2,,0.291,,,,,,48,11,1,1,7,5,5,9,0,,,,,,,,,,,
738,기본기록,2020,삼성,101,277,246,68,15,33,42,25,40,0,,0.276,,,,,,44,9,0,1,3,3,3,11,0,,,,,,,,,,,
738,기본기록,2022,삼성,120,324,286,68,7,22,48,33,47,0,,0.238,,,,,,49,11,1,4,2,2,3,18,0,,,,,,,,,,,
738,기본기록,2018,삼성,115,304,272,62,13,23,41,21,63,0,,0.228,,,,,,41,8,0,5,7,4,4,8,0,,,,,,,,,,,
738,기본기록,2019,삼성,102,266,236,52,10,25,28,21,61,0,,0.220,,,,,,30,12,0,2,6,1,3,5,0,,,,,,,,,,,
738,세부기록,2023,삼성,,316,,,,,,,,,0.315,0.295,,,0.792,0.354,-,,,,,,,,,,9.2,12.0,0.76,0.129,34.75,43.27,5.54,42.74,2.97,0.93,2.14
738,세부기록,2021,삼성,,310,,,,,,,,,0.285,0.291,,,0.870,0.377,-,,,,,,,,,,9.4,11.3,0.83,0.218,18.33,48.66,6.29,48.38,1.09,0.23,8.55
738,세부기록,2024,삼성,,286,,,,,,,,,0.284,0.291,,,0.858,0.374,-,,,,,,,,,,8.0,11.2,0.72,0.207,19.31,44.76,6.29,43.77,2.72,0.55,7.02
738,세부기록,2020,삼성,,277,,,,,,,,,0.273,0.276,,,0.843,0.366,-,,,,,,,,,,9.0,14.4,0.62,0.220,16.40,40.07,5.63,40.29,0.73,0.20,4.70
738,세부기록,2022,삼성,,324,,,,,,,,,0.261,0.238,,,0.676,0.304,-,,,,,,,,,,10.2,14.5,0.70,0.119,40.86,29.28,3.31,28.95,-0.01,0.23,-12.68
738,세부기록,2018,삼성,,304,,,,,,,,,0.245,0.228,,,0.697,0.302,-,,,,,,,,,,6.9,20.7,0.33,0.173,20.92,31.58,3.84,26.63,1.04,0.18,-12.43
738,세부기록,2019,삼성,,266,,,,,,,,,0.253,0.220,,,0.697,0.308,-,,,,,,,,,,7.9,22.9,0.34,0.178,23.60,28.39,3.99,24.83,1.97,0.16,-9.34
